,0,1,2
168,34160,http://upload.wikimedia.org/wikipedia/commons/4/4c/Ohridsko_Ezero_Ohrid_i_Sv_Naum_%2838%29.JPG,30
25,34017,https://upload.wikimedia.org/wikipedia/commons/e/e6/Lac_dOhrid_%289761942615%29.jpg,30
559,34551,https://upload.wikimedia.org/wikipedia/commons/6/6e/Ohrid-_27.jpg,30
390,34382,https://upload.wikimedia.org/wikipedia/commons/8/84/Saint_Naum.1.jpg,30
584,34576,http://upload.wikimedia.org/wikipedia/commons/c/cc/Usce_Crnog_Drima_u_Ohrid.JPG,30
350,34342,https://upload.wikimedia.org/wikipedia/commons/1/15/Roofs%2C_sea_and_sky_Ohrid.jpg,30
212,34204,https://upload.wikimedia.org/wikipedia/commons/d/d2/%D0%89%D1%83%D0%B1%D0%B0%D0%BD%D0%B8%D1%88%D1%82%D0%B0_2._jpg.JPG,30
24,34016,https://upload.wikimedia.org/wikipedia/commons/c/cd/Camec_na_Ohridsko_Ezero_2008.JPG,30
566,34558,http://upload.wikimedia.org/wikipedia/commons/5/5e/Lake_Ohrid_in_Albania_%28by_Pudelek%29.JPG,30
205,34197,http://upload.wikimedia.org/wikipedia/commons/2/2d/Ohridsko_Ezero_Ohrid_i_Sv_Naum_%2876%29.JPG,30
0,33992,https://upload.wikimedia.org/wikipedia/commons/c/c1/Lake_Bled_%2835158373692%29.jpg,29
259,34251,https://upload.wikimedia.org/wikipedia/commons/7/77/%D0%9E%D1%85%D1%80%D0%B8%D0%B4_110.JPG,30
222,34214,https://upload.wikimedia.org/wikipedia/commons/3/36/Ohrid_Lake_22.JPG,30
23,34015,https://upload.wikimedia.org/wikipedia/commons/4/4b/Ohridsko_Ezero%2C_2013_%2815%29.JPG,30
149,34141,https://upload.wikimedia.org/wikipedia/commons/6/68/Ohrid_Lake_19.JPG,30
313,34305,https://upload.wikimedia.org/wikipedia/commons/1/13/%D0%92%D0%BE%D0%B4%D0%B8%D1%82%D0%B5_%D0%BD%D0%B0_%D0%9E%D1%85%D1%80%D0%B8%D0%B4%D1%81%D0%BA%D0%BE_%D0%95%D0%B7%D0%B5%D1%80%D0%BE_01.jpg,30
286,34278,https://upload.wikimedia.org/wikipedia/commons/8/8b/%D0%9E%D1%85%D1%80%D0%B8%D0%B4_112.JPG,30
342,34334,http://upload.wikimedia.org/wikipedia/commons/7/74/Ohridsko_Ezero_Ohrid_i_Sv_Naum_%2815%29.JPG,30
13,34005,https://upload.wikimedia.org/wikipedia/commons/1/17/Embarcad%C3%A8re_%289761923626%29.jpg,30
375,34367,https://upload.wikimedia.org/wikipedia/commons/5/58/Ohrid-_7.JPG,30
354,34346,https://upload.wikimedia.org/wikipedia/commons/9/91/Ohridsko_vo_2009_%289%29.JPG,30
127,34119,https://upload.wikimedia.org/wikipedia/commons/f/f1/Ohridsko_vo_2010_%2815%29.JPG,30
632,34624,https://upload.wikimedia.org/wikipedia/commons/9/98/Liqeni_Ohrit._Pogradec.jpg,30
81,34073,http://upload.wikimedia.org/wikipedia/commons/3/3d/Ohridsko_Ezero_%2811%29.JPG,30
500,34492,https://upload.wikimedia.org/wikipedia/commons/a/a4/Ohrid_Lake_5.JPG,30
108,34100,https://upload.wikimedia.org/wikipedia/commons/f/f3/Lake_Ohrid_%288181586289%29.jpg,30
180,34172,https://upload.wikimedia.org/wikipedia/commons/f/fb/%D0%A1%D1%82%D1%80%D1%83%D0%B3%D0%B0%2C_%D0%9B%D0%B5%D0%B1%D0%B5%D0%B4_1.jpg,30
618,34610,https://upload.wikimedia.org/wikipedia/commons/1/1b/Ohridsko_vo_2009_%281%29.JPG,30
541,34533,https://upload.wikimedia.org/wikipedia/commons/b/bd/Ohrid_lake_2011.jpg,30
236,34228,https://upload.wikimedia.org/wikipedia/commons/7/79/%D0%97%D0%B0%D0%BB%D0%B5%D0%B7_%D1%81%D0%BB%D1%8A%D0%BD%D1%86%D0%B5%2C_%D0%9E%D1%85%D1%80%D0%B8%D0%B4_02.jpg,30
597,34589,http://upload.wikimedia.org/wikipedia/commons/0/07/Ohridsko_Ezero_Ohrid_i_Sv_Naum_%2863%29.JPG,30
524,34516,http://upload.wikimedia.org/wikipedia/commons/5/53/Ohridsko_Ezero_Ohrid_i_Sv_Naum_%2857%29.JPG,30
82,34074,https://upload.wikimedia.org/wikipedia/commons/d/da/Lake_Ohrid_beach_in_Struga.JPG,30
33,34025,https://upload.wikimedia.org/wikipedia/commons/4/42/Ohrid_lake_VIII.jpg,30
51,34043,https://upload.wikimedia.org/wikipedia/commons/9/94/Lake-ohrid.jpg,30
105,34097,https://upload.wikimedia.org/wikipedia/commons/1/1a/Ohrid_-_waterfront_-_P1100869.JPG,30
56,34048,https://upload.wikimedia.org/wikipedia/commons/9/93/Ohridsko_vo_2009_%283%29.JPG,30
608,34600,http://upload.wikimedia.org/wikipedia/commons/d/dd/Ohridsko_Ezero_Ohrid_i_Sv_Naum_%2853%29.JPG,30
423,34415,https://upload.wikimedia.org/wikipedia/commons/3/36/Ohrid_Lake_%2C_44.JPG,30
488,34480,https://upload.wikimedia.org/wikipedia/commons/3/3e/Lac_dOhrid_%289761710101%29.jpg,30
307,34299,http://upload.wikimedia.org/wikipedia/commons/8/8c/Ohridsko_Ezero_Ohrid_i_Sv_Naum_%2812%29.JPG,30
427,34419,https://upload.wikimedia.org/wikipedia/commons/5/54/Ohrid_Lake_%2C12.JPG,30
107,34099,https://upload.wikimedia.org/wikipedia/commons/c/cb/Ohridsko_Ezero%2C_2013_%288%29.JPG,30
206,34198,https://upload.wikimedia.org/wikipedia/commons/4/4c/Ohrid%2C_Macedonia_2009_rainbow_01.jpg,30
50,34042,http://upload.wikimedia.org/wikipedia/commons/7/73/Fshati_Lin.jpg,30
64,34056,https://upload.wikimedia.org/wikipedia/commons/2/2e/Lake_Ohrid_-_east_shore_-_P1100774.JPG,30
137,34129,https://upload.wikimedia.org/wikipedia/commons/5/5f/Qaf%C3%AB_Thana.jpg,30
542,34534,https://upload.wikimedia.org/wikipedia/commons/f/f8/Lake_Ohrid%2C_Macedonia_2009_05.jpg,30
104,34096,https://upload.wikimedia.org/wikipedia/commons/5/52/Ohrid%2C_92.JPG,30
135,34127,https://upload.wikimedia.org/wikipedia/commons/c/c0/Ohridsko_vo_2010_%2810%29.JPG,30
72,34064,https://upload.wikimedia.org/wikipedia/commons/e/ed/%D0%A3%D0%B1%D0%B0%D0%B2%D0%B8%D0%BD%D0%B8_%D0%BE%D0%B4_%D0%9C%D0%B0%D0%BA%D0%B5%D0%B4%D0%BE%D0%BD%D0%B8%D1%98%D0%B0_%281%29.jpg,30
448,34440,https://upload.wikimedia.org/wikipedia/commons/9/92/Lake_Ohrid112.jpg,30
373,34365,https://upload.wikimedia.org/wikipedia/commons/c/cc/Ohrid_%285897697491%29.jpg,30
466,34458,https://upload.wikimedia.org/wikipedia/commons/d/d3/Ohridsko_vo_2010_%2814%29.JPG,30
429,34421,http://upload.wikimedia.org/wikipedia/commons/3/39/Ohridsko_Ezero_Ohrid_i_Sv_Naum_%2872%29.JPG,30
485,34477,https://upload.wikimedia.org/wikipedia/commons/2/2e/Ohrid_Lake_25.JPG,30
333,34325,https://upload.wikimedia.org/wikipedia/commons/7/7d/Springs_of_Black_Dream_01.JPG,30
