,0,1,2
834,44835,https://upload.wikimedia.org/wikipedia/commons/b/b9/%D0%9D%D0%B0_%D0%B3.%D0%9F%D0%B0%D1%80%D0%B0%D1%88%D0%BA%D0%B0_%D1%81_31-01-2014_%D0%BF%D0%BE_01-02-2014_0012.jpg,42
926,44927,https://upload.wikimedia.org/wikipedia/commons/8/86/%D0%A1%D0%9B%D0%90%D0%92%D0%A1%D0%AC%D0%9A%D0%95_%D0%B3%D0%BE%D1%80%D0%B0_%D0%A2%D1%80%D0%BE%D1%81%D1%82%D1%8F%D0%BD_2017.jpg,42
311,44312,https://upload.wikimedia.org/wikipedia/commons/c/cf/%D0%A1.%D0%9A%D0%9E%D0%A0%D0%A7%D0%98%D0%9D_04.jpg,42
526,44527,https://upload.wikimedia.org/wikipedia/commons/7/72/%D0%9D%D0%B0_%D0%BF%D1%96%D0%B2%D0%BD%D1%96%D1%87%D0%BD%D0%B8%D1%85_%D1%81%D1%85%D0%B8%D0%BB%D0%B0%D1%85_%D1%85%D1%80%D0%B5%D0%B1%D1%82%D0%B0_%D0%9F%D0%B0%D1%80%D0%B0%D1%88%D0%BA%D0%B0.jpg,42
523,44524,https://upload.wikimedia.org/wikipedia/commons/e/eb/%D0%A1%D0%BA%D0%BE%D0%BB%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D1%80-%D0%BD_%D1%80.%D0%A1%D1%82%D1%80%D0%B8%D0%B9_307.jpg,42
620,44621,https://upload.wikimedia.org/wikipedia/commons/7/7e/Maidan_Drohobytskyi_Lvivska-Skole_Beskids_national_nature_park-road_to_Bison_bonasus.jpg,42
851,44852,https://upload.wikimedia.org/wikipedia/commons/4/4d/%D0%93.%D0%9B%D0%BE%D0%BF%D0%B0%D1%82%D0%B0_%28%D0%B2%D1%8B%D1%81%D0%BE%D1%82%D0%B0_-_1210%2C9_%D0%BC.%29_-_09.jpg,42
839,44840,https://upload.wikimedia.org/wikipedia/commons/4/49/46-212-5007_NNP_Skolivski_Beskydy_European_Bizon_RB_18.jpg,42
330,44331,https://upload.wikimedia.org/wikipedia/commons/8/8e/%D0%A0.%D0%9A%D0%B0%D0%BC%D0%B5%D0%BD%D0%BA%D0%B0_-_%2821-07-2013%29_035.jpg,42
954,44955,https://upload.wikimedia.org/wikipedia/commons/a/a7/%D0%A1%D0%BA%D0%BE%D0%BB%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D1%96_%D0%91%D0%B5%D1%81%D0%BA%D0%B8%D0%B4%D0%B8_21.jpg,42
767,44768,https://upload.wikimedia.org/wikipedia/commons/c/c7/%D0%9F%D0%B3%D1%82.%D0%A1%D0%9B%D0%90%D0%92%D0%A1%D0%9A%D0%9E%D0%95_03.jpg,42
51,44052,https://upload.wikimedia.org/wikipedia/commons/1/15/%D0%A0.%D0%9A%D0%B0%D0%BC%D0%B5%D0%BD%D0%BA%D0%B0_-_%2821-07-2013%29_032.jpg,42
96,44097,https://upload.wikimedia.org/wikipedia/commons/9/94/%D0%A1%D0%BA%D0%BE%D0%BB%D0%B5%D0%B2%D1%81%D1%8C%D0%BA%D1%96_%D0%91%D0%B5%D1%81%D0%BA%D0%B8%D0%B4%D0%B8_3.jpg,42
