,0,1,2
490,77835,https://upload.wikimedia.org/wikipedia/commons/5/53/%D5%8D%D5%B8%D6%82%D6%80%D5%A2_%D5%80%D5%BC%D5%AB%D6%83%D5%BD%D5%AB%D5%B4%D5%A5_%D5%A5%D5%AF%D5%A5%D5%B2%D5%A5%D6%81%D5%B8%D6%82_%D5%B6%D5%AF%D5%A1%D6%80%D5%B6%D5%A5%D6%80%D5%A8_03.jpg,80
583,77928,https://upload.wikimedia.org/wikipedia/commons/7/7c/St._Hripsime_church_in_Vagharshapat_087.jpg,80
605,77950,https://upload.wikimedia.org/wikipedia/commons/0/02/Cemetery_near_Hripsime_church_08.jpg,80
604,77949,https://upload.wikimedia.org/wikipedia/commons/3/31/St._Hripsime_church_in_Vagharshapat_062.jpg,80
351,77696,https://upload.wikimedia.org/wikipedia/commons/e/eb/St._Hripsime_church_in_Vagharshapat_075.jpg,80
345,77690,https://upload.wikimedia.org/wikipedia/commons/b/bd/St._Hripsime_church_in_Vagharshapat_061.jpg,80
397,77742,https://upload.wikimedia.org/wikipedia/commons/c/c1/Saint_Hripsime_Church%2C_Vagharshapat%2C_Armenia_10.jpg,80
525,77870,https://upload.wikimedia.org/wikipedia/commons/7/7a/Cross-stone_in_the_courtyard_of_St._Hripsime_09.JPG,80
262,77607,https://upload.wikimedia.org/wikipedia/commons/e/ea/S._Hripsime_Church_Southwest.jpg,80
569,77914,http://upload.wikimedia.org/wikipedia/commons/9/9a/Hripsime.jpg,80
282,77627,https://upload.wikimedia.org/wikipedia/commons/4/41/%D4%B5%D5%AF%D5%A5%D5%B2%D5%A5%D6%81%D5%AB_%D5%8D%D5%A2._%D5%80%D5%BC%D5%AB%D6%83%D5%BD%D5%AB%D5%B4%D5%A5_02.JPG,80
268,77613,https://upload.wikimedia.org/wikipedia/commons/4/48/Saint_Hripsime_Church%2C_Vagharshapat%2C_Armenia_15.jpg,80
354,77699,https://upload.wikimedia.org/wikipedia/commons/4/4d/St._Hripsime_church_in_Vagharshapat_065.jpg,80
270,77615,http://upload.wikimedia.org/wikipedia/commons/f/fd/Tombstone_of_Saint_Hripsime.jpg,80
49,77394,https://upload.wikimedia.org/wikipedia/commons/7/76/St_Hripsime_church%2C_ArmAg_%2823%29.JPG,80
636,77981,https://upload.wikimedia.org/wikipedia/commons/f/fb/St._Hripsime_church_in_Vagharshapat_049.jpg,80
425,77770,https://upload.wikimedia.org/wikipedia/commons/2/2b/St._Hripsime_church_in_Vagharshapat_043.jpg,80
154,77499,https://upload.wikimedia.org/wikipedia/commons/a/a7/St_Hripsime_church%2C_ArmAg_%289%29.JPG,80
492,77837,https://upload.wikimedia.org/wikipedia/commons/8/8a/Hripsime_church_39.JPG,80
355,77700,https://upload.wikimedia.org/wikipedia/commons/9/98/St._Hripsime_church_in_Vagharshapat_052.jpg,80
166,77511,https://upload.wikimedia.org/wikipedia/commons/f/f6/%D5%80%D5%BC%D5%AB%D6%83%D5%BD%D5%AB%D5%B4%D5%A5_%D5%8F%D5%A1%D5%B3%D5%A1%D6%80_24.jpg,80
267,77612,https://upload.wikimedia.org/wikipedia/commons/f/fa/Khacqar_near_Hripsime_02.JPG,80
416,77761,https://upload.wikimedia.org/wikipedia/commons/a/a6/St._Hripsime_church_in_Vagharshapat_151.jpg,80
14,77359,https://upload.wikimedia.org/wikipedia/commons/8/8d/St._Hripsime_church_in_Vagharshapat_095.jpg,80
564,77909,https://upload.wikimedia.org/wikipedia/commons/0/07/%D5%80%D5%BC%D5%AB%D6%83%D5%BD%D5%AB%D5%B4%D5%A5%E2%80%A411.JPG,80
511,77856,https://upload.wikimedia.org/wikipedia/commons/a/a3/%D4%B5%D5%AF%D5%A5%D5%B2%D5%A5%D6%81%D5%AB_%D5%8D._%D5%80%D5%8C%D4%BB%D5%93%D5%8D%D4%BB%D5%84%D4%B5.JPG,80
150,77495,https://upload.wikimedia.org/wikipedia/commons/9/93/%D5%80%D5%BC%D5%AB%D6%83%D5%BD%D5%AB%D5%B4%D5%A5_%D5%8F%D5%A1%D5%B3%D5%A1%D6%80_22.jpg,80
567,77912,https://upload.wikimedia.org/wikipedia/commons/4/46/%D5%8E%D5%A1%D5%B2%D5%A1%D6%80%D5%B7%D5%A1%D5%BA%D5%A1%D5%BF_%D5%8D%D5%B8%D6%82%D6%80%D5%A2_%D5%80%D5%BC%D5%AB%D6%83%D5%BD%D5%AB%D5%B4%D5%A5_43.jpg,80
211,77556,https://upload.wikimedia.org/wikipedia/commons/c/cf/%D5%8E%D5%A1%D5%B2%D5%A1%D6%80%D5%B7%D5%A1%D5%BA%D5%A1%D5%BF_%D5%8D%D5%B8%D6%82%D6%80%D5%A2_%D5%80%D5%BC%D5%AB%D6%83%D5%BD%D5%AB%D5%B4%D5%A5_12.jpg,80
13,77358,https://upload.wikimedia.org/wikipedia/commons/a/a2/%D5%80%D5%BC%D5%AB%D6%83%D5%BD%D5%AB%D5%B4%D5%A5%E2%80%A4%D6%83.JPG,80
