,0,1,2
2255,19279,https://upload.wikimedia.org/wikipedia/commons/1/11/Now_is_the_hour_of_our_discontent_%284584845215%29.jpg,13
257,17281,https://upload.wikimedia.org/wikipedia/commons/1/15/Hippocampus_%288658835103%29.jpg,13
393,17417,https://upload.wikimedia.org/wikipedia/commons/d/d5/On_the_activities_of_virgins_%286809616599%29.jpg,13
887,17911,https://upload.wikimedia.org/wikipedia/commons/d/db/Chinese_graffiti_%284205578938%29.jpg,13
1777,18801,https://upload.wikimedia.org/wikipedia/commons/0/0c/Lalalalalalalalalalalala_%282439228401%29.jpg,13
194,17218,https://upload.wikimedia.org/wikipedia/commons/b/bd/Buffalo_diagram_%284293545989%29.jpg,13
1907,18931,https://upload.wikimedia.org/wikipedia/commons/9/91/Seriph_%284751476380%29.jpg,13
801,17825,https://upload.wikimedia.org/wikipedia/commons/c/cc/Life_is_tough%2C_be_happy_%283119390926%29.jpg,13
1845,18869,https://upload.wikimedia.org/wikipedia/commons/5/5f/Misquoted_%281450520820%29.jpg,13
403,17427,https://upload.wikimedia.org/wikipedia/commons/f/f3/Sisyphus_%286874863752%29.jpg,13
1150,18174,https://upload.wikimedia.org/wikipedia/commons/8/8e/Why_am_I_always_struggling_to_keep_up%3F_%284347475561%29.jpg,13
43,17067,https://upload.wikimedia.org/wikipedia/commons/4/4e/Quote_from_Some_Douche_Bag_%281936737420%29.jpg,13
891,17915,https://upload.wikimedia.org/wikipedia/commons/7/70/Red_%284312691316%29.jpg,13
1097,18121,https://upload.wikimedia.org/wikipedia/commons/e/ee/A_whisper%2C_the_freezing_darkness_%284205573942%29.jpg,13
599,17623,https://upload.wikimedia.org/wikipedia/commons/e/e6/Sea-Fever_%282961985993%29.jpg,13
2105,19129,https://upload.wikimedia.org/wikipedia/commons/a/a5/Life_..._sucks_%284316395227%29.jpg,13
855,17879,https://upload.wikimedia.org/wikipedia/commons/4/4b/Bad_poetry_%284483891003%29.jpg,13
1284,18308,https://upload.wikimedia.org/wikipedia/commons/3/30/Chemistry_%2B_Renee_%28all_night_long%29_%282491271254%29.jpg,13
2021,19045,https://upload.wikimedia.org/wikipedia/commons/7/7e/Flower_%284517941268%29.jpg,13
841,17865,https://upload.wikimedia.org/wikipedia/commons/1/1d/I_want_to_go_hom%28e_o%29%21_%282351400506%29.jpg,13
1022,18046,https://upload.wikimedia.org/wikipedia/commons/2/24/Who_needs_new_material%3F_%282276087246%29.jpg,13
809,17833,https://upload.wikimedia.org/wikipedia/commons/8/8a/I_hate_biochem_%283588994435%29.jpg,13
295,17319,https://upload.wikimedia.org/wikipedia/commons/5/51/Mississippi_river_%282052668031%29.jpg,13
26,17050,https://upload.wikimedia.org/wikipedia/commons/3/3f/10_MB_sec_%281809997331%29.jpg,13
2102,19126,https://upload.wikimedia.org/wikipedia/commons/3/30/Scratched-out_to-do_list_and_overweight_angel%3F_%284420096826%29.jpg,13
2034,19058,https://upload.wikimedia.org/wikipedia/commons/6/60/So_it_Goes_%283592739256%29.jpg,13
1062,18086,https://upload.wikimedia.org/wikipedia/commons/0/02/Chinese_%285566302143%29.jpg,13
973,17997,https://upload.wikimedia.org/wikipedia/commons/c/ce/Give_me_%284782239992%29.jpg,13
563,17587,https://upload.wikimedia.org/wikipedia/commons/3/38/Appreciate_the_joys_of_being_YOUNG_and_ALIVE%21_%285097599611%29.jpg,13
1737,18761,https://upload.wikimedia.org/wikipedia/commons/c/ce/Genitalia_%282511960746%29.jpg,13
1699,18723,https://upload.wikimedia.org/wikipedia/commons/1/12/Homo_%284385638581%29.jpg,13
300,17324,https://upload.wikimedia.org/wikipedia/commons/d/df/Day_121_Ridiculous_Thoughts_%282458617454%29.jpg,13
