,0,1,2
923,15280,https://upload.wikimedia.org/wikipedia/commons/d/da/Edinburgh_July_2014_IMG_4338_%2814694268915%29.jpg,10
246,14603,http://upload.wikimedia.org/wikipedia/commons/0/04/The_Crown_Jewels_Exhibition_%2815539245643%29.jpg,10
114,14471,https://upload.wikimedia.org/wikipedia/commons/d/d9/Red_telephone_box.jpeg,10
16,14373,https://upload.wikimedia.org/wikipedia/commons/4/46/Edinburgh_castle_cross_%284060783300%29.jpg,10
503,14860,https://upload.wikimedia.org/wikipedia/commons/4/46/Edinburgh_Castle_Impenetrable_%288124532623%29.jpg,10
673,15030,https://upload.wikimedia.org/wikipedia/commons/c/c4/Inside_Edinburgh_Castle_-_panoramio_%2820%29.jpg,10
548,14905,https://upload.wikimedia.org/wikipedia/commons/2/2e/Edinburgh_Castle_-_panoramio_%2815%29.jpg,10
172,14529,https://upload.wikimedia.org/wikipedia/commons/0/06/Prisons_of_War_%2815536664524%29.jpg,10
691,15048,https://upload.wikimedia.org/wikipedia/commons/8/81/Statue_of_Douglas_Haig_Edinburgh_Castle_-_panoramio.jpg,10
528,14885,https://upload.wikimedia.org/wikipedia/commons/6/67/Inside_Edinburgh_Castle_-_panoramio_%284%29.jpg,10
857,15214,https://upload.wikimedia.org/wikipedia/commons/6/65/Art_Galleries_on_the_Mound_-_geograph.org.uk_-_971711.jpg,10
612,14969,https://upload.wikimedia.org/wikipedia/commons/d/dd/Edinburgh_Castle_%288720843310%29.jpg,10
932,15289,https://upload.wikimedia.org/wikipedia/commons/b/b3/Moat_area_of_Edinburgh_Castle_-_panoramio_%281%29.jpg,10
35,14392,https://upload.wikimedia.org/wikipedia/commons/f/f6/EDB_castle_20181228_124103R.jpg,10
312,14669,https://upload.wikimedia.org/wikipedia/commons/e/e1/Edinburgh_CRW_2650_%282894732372%29.jpg,10
686,15043,https://upload.wikimedia.org/wikipedia/commons/4/49/Jacob%27s_Ladder_view_-_geograph.org.uk_-_1516769.jpg,10
221,14578,https://upload.wikimedia.org/wikipedia/commons/6/6b/Edinburgh_castle_%287755718766%29.jpg,10
146,14503,https://upload.wikimedia.org/wikipedia/commons/3/33/Edinburgh_0415_104_%28459916017%29.jpg,10
200,14557,https://upload.wikimedia.org/wikipedia/commons/a/a2/Ch%C3%A2teau_%C3%89dimbourg_20.jpg,10
890,15247,http://upload.wikimedia.org/wikipedia/commons/c/cc/Edinburgh_July_2014_IMG_4662_%2814507526208%29.jpg,10
533,14890,https://upload.wikimedia.org/wikipedia/commons/2/2b/Edinburgh_Castle_%2826840811299%29.jpg,10
899,15256,https://upload.wikimedia.org/wikipedia/commons/c/c4/Edinburgh_DSCF2964_%284125681907%29.jpg,10
572,14929,https://upload.wikimedia.org/wikipedia/commons/a/a1/Edinburgh_Castle_-_03.jpg,10
108,14465,https://upload.wikimedia.org/wikipedia/commons/0/02/Edinburgh_img_4122_%283657226108%29.jpg,10
320,14677,https://upload.wikimedia.org/wikipedia/commons/3/35/Princes_St_Gardens_%285336695062%29.jpg,10
639,14996,https://upload.wikimedia.org/wikipedia/commons/6/6d/Edinburgh_Castle_-_panoramio_%2812%29.jpg,10
86,14443,https://upload.wikimedia.org/wikipedia/commons/3/33/Edinburgh_Castle_Esplanade_-_panoramio.jpg,10
69,14426,https://upload.wikimedia.org/wikipedia/commons/e/eb/Az_edinburgh-i_v%C3%A1r_%28The_Edinburgh_Castle%29_-_panoramio.jpg,10
884,15241,https://upload.wikimedia.org/wikipedia/commons/f/f5/City_of_Edinburgh_-_Edinburgh_Castle_-_20140421004827.jpg,10
275,14632,https://upload.wikimedia.org/wikipedia/commons/2/29/Edinburgh_Castle%2C_11_September_2013.jpg,10
748,15105,https://upload.wikimedia.org/wikipedia/commons/f/fc/View_from_Arthur%27s_Seat_06_%281231255083%29.jpg,10
871,15228,https://upload.wikimedia.org/wikipedia/commons/d/d4/Edinburgh_Castle_%289860938544%29.jpg,10
910,15267,https://upload.wikimedia.org/wikipedia/commons/0/0a/Edinburgh_Castle_%2814788285804%29.jpg,10
182,14539,https://upload.wikimedia.org/wikipedia/commons/4/45/Edinburgh_Castle%2C_Palace.jpg,10
19,14376,https://upload.wikimedia.org/wikipedia/commons/2/2c/Edinburgh_Castle_%288595628776%29.jpg,10
137,14494,https://upload.wikimedia.org/wikipedia/commons/0/03/Sign_%288595675724%29.jpg,10
14,14371,https://upload.wikimedia.org/wikipedia/commons/a/a7/Edinburgh_DSCF2910_%284125575435%29.jpg,10
874,15231,https://upload.wikimedia.org/wikipedia/commons/b/b7/Edinburgh_%284514246012%29.jpg,10
109,14466,https://upload.wikimedia.org/wikipedia/commons/6/6a/Edinburgh_Castle_-_12.jpg,10
721,15078,https://upload.wikimedia.org/wikipedia/commons/9/95/Edinburgh_Castle_%283582586725%29.jpg,10
332,14689,http://upload.wikimedia.org/wikipedia/commons/5/5d/Edinburgh_Castle_%2816158761615%29.jpg,10
158,14515,https://upload.wikimedia.org/wikipedia/commons/2/2d/Edinburgh_DSCF2949_%284125653037%29.jpg,10
707,15064,https://upload.wikimedia.org/wikipedia/commons/d/d1/View_from_Edinburgh_Castle_-_panoramio.jpg,10
341,14698,https://upload.wikimedia.org/wikipedia/commons/c/c3/Edinburgh_Castle_%2812100322104%29.jpg,10
345,14702,https://upload.wikimedia.org/wikipedia/commons/9/96/Edinburgh_Castle_from_Calton_Hill.jpg,10
247,14604,https://upload.wikimedia.org/wikipedia/commons/1/18/Edinburgh_July_2014_IMG_4347_%2814507608269%29.jpg,10
529,14886,https://upload.wikimedia.org/wikipedia/commons/7/7a/25-Pounder_Field_Gun_%2816158070182%29.jpg,10
195,14552,https://upload.wikimedia.org/wikipedia/commons/a/a4/Piper_Statue_%288595641568%29.jpg,10
423,14780,https://upload.wikimedia.org/wikipedia/commons/0/0a/Edinburgh_%284513554871%29.jpg,10
794,15151,https://upload.wikimedia.org/wikipedia/commons/2/26/Inside_Edinburgh_Castle_-_panoramio_%2819%29.jpg,10
816,15173,https://upload.wikimedia.org/wikipedia/commons/3/3e/Edinburgh_Castle_03_%281232081010%29.jpg,10
564,14921,https://upload.wikimedia.org/wikipedia/commons/0/07/St_Margaret%27s_Chapel_%288595666250%29.jpg,10
907,15264,https://upload.wikimedia.org/wikipedia/commons/9/9f/Cannons_%288595674128%29.jpg,10
138,14495,http://upload.wikimedia.org/wikipedia/commons/e/ed/Edinburgh_Castle_02_%281232079896%29.jpg,10
570,14927,https://upload.wikimedia.org/wikipedia/commons/2/2e/Edinburgh_DSCF2963_%284125679945%29.jpg,10
70,14427,https://upload.wikimedia.org/wikipedia/commons/1/17/19960605_58_Cemetery_for_Soldiers_Dogs_Edinburgh_Castle_%285493423830%29.jpg,10
170,14527,https://upload.wikimedia.org/wikipedia/commons/b/be/Edinburgh_Castle_-_panoramio_%281%29.jpg,10
91,14448,https://upload.wikimedia.org/wikipedia/commons/6/65/Edinburgh_Castle_-_panoramio_%286%29.jpg,10
78,14435,https://upload.wikimedia.org/wikipedia/commons/8/84/Edinburgh_Castle_%289860963765%29.jpg,10
644,15001,https://upload.wikimedia.org/wikipedia/commons/b/b0/Castlerock%2C_Edinburgh_Castle%2C_Scotland.jpg,10
253,14610,https://upload.wikimedia.org/wikipedia/commons/7/73/Edinburgh_Castle_hdrscape_%2813376114614%29.jpg,10
789,15146,https://upload.wikimedia.org/wikipedia/commons/8/88/Edinburgh_Castle_at_Night%2C_Grassmarket_%283379705141%29.jpg,10
286,14643,https://upload.wikimedia.org/wikipedia/commons/3/31/Edinburgh_Castle_hdrscape_%2814977540625%29.jpg,10
407,14764,https://upload.wikimedia.org/wikipedia/commons/9/90/Edinburgh_Castle_%2832832240053%29.jpg,10
263,14620,https://upload.wikimedia.org/wikipedia/commons/d/de/South_stand_Edinburgh_tattoo_-_geograph.org.uk_-_928651.jpg,10
568,14925,https://upload.wikimedia.org/wikipedia/commons/2/22/Ch%C3%A2teau_%C3%89dimbourg_1.jpg,10
660,15017,https://upload.wikimedia.org/wikipedia/commons/2/2e/Edinburgh_%284514248120%29.jpg,10
231,14588,https://upload.wikimedia.org/wikipedia/commons/6/62/Edinburgh_IMG_1277_%282828922354%29.jpg,10
771,15128,https://upload.wikimedia.org/wikipedia/commons/f/f5/Edinburgh_31_%289904463925%29.jpg,10
793,15150,https://upload.wikimedia.org/wikipedia/commons/5/58/Edinburgh_Castle_%2810629596184%29.jpg,10
483,14840,https://upload.wikimedia.org/wikipedia/commons/d/d5/Edinburgh_Castle_24_%289904567374%29.jpg,10
773,15130,https://upload.wikimedia.org/wikipedia/commons/a/a8/Edinburgh_0415_025_%28459861834%29.jpg,10
374,14731,https://upload.wikimedia.org/wikipedia/commons/4/4a/Edinburgh_Castle_-_panoramio_%2818%29.jpg,10
735,15092,https://upload.wikimedia.org/wikipedia/commons/f/f4/Edinburgh_Castle_%2810672714786%29.jpg,10
244,14601,https://upload.wikimedia.org/wikipedia/commons/b/b3/Edinburgh_Castle_%288594580247%29.jpg,10
380,14737,https://upload.wikimedia.org/wikipedia/commons/4/49/EdinburghCEnt.jpg,10
310,14667,https://upload.wikimedia.org/wikipedia/commons/4/4e/Edinburgh_IMG_1274_%282828080253%29.jpg,10
371,14728,https://upload.wikimedia.org/wikipedia/commons/5/51/Edinburgh_Castle_%282057426504%29.jpg,10
304,14661,https://upload.wikimedia.org/wikipedia/commons/2/21/Edinburgh_Castle_Cannons%2C_Scotland_%283380518812%29.jpg,10
659,15016,http://upload.wikimedia.org/wikipedia/commons/f/fd/Edinburgh_Castle_Torch_%2815971319528%29.jpg,10
326,14683,https://upload.wikimedia.org/wikipedia/commons/1/1a/Edinburgh_Castle_%28375823570%29.jpg,10
5,14362,https://upload.wikimedia.org/wikipedia/commons/4/4d/Edinburgh_Castle_-_panoramio_-_scott_marsland.jpg,10
521,14878,https://upload.wikimedia.org/wikipedia/commons/4/4e/Edinburgh_%2815972749919%29_%282%29.jpg,10
37,14394,https://upload.wikimedia.org/wikipedia/commons/0/02/P1200553_%287484466608%29.jpg,10
881,15238,https://upload.wikimedia.org/wikipedia/commons/5/5c/Edinburgh_-_Over_the_Roofs_%287199214996%29.jpg,10
855,15212,http://upload.wikimedia.org/wikipedia/commons/c/cd/Edinburgh_July_2014_IMG_4664_%2814714047203%29.jpg,10
307,14664,https://upload.wikimedia.org/wikipedia/commons/3/3b/P1200314_%287484372582%29.jpg,10
651,15008,https://upload.wikimedia.org/wikipedia/commons/4/4f/Edinburgh_Castle_48.JPG,10
153,14510,https://upload.wikimedia.org/wikipedia/commons/a/ab/Portcullis_Gate_-_Eginburgh_Castle_-_panoramio.jpg,10
429,14786,https://upload.wikimedia.org/wikipedia/commons/e/e7/Edinburgh_Castle_%284126295474%29.jpg,10
