,0,1,2
775,41856,https://upload.wikimedia.org/wikipedia/commons/5/5b/Julia_Zirka_fortez_bilgorod_dnestrovskij_mury117.JPG,38
369,41450,https://upload.wikimedia.org/wikipedia/commons/3/38/Bilhorod-Dnistrovs%27kyi%2C_Odessa_Oblast%2C_Ukraine_-_panoramio_%28188%29.jpg,38
623,41704,https://upload.wikimedia.org/wikipedia/commons/a/a4/Akkerman_fortress_%286%D1%84%29.jpg,38
790,41871,https://upload.wikimedia.org/wikipedia/commons/c/c5/%D0%A4%D0%BE%D1%80%D1%82%D0%B5%D1%86%D1%8F_25.JPG,38
580,41661,https://upload.wikimedia.org/wikipedia/commons/e/ea/Ackerman_fortress_25.JPG,38
210,41291,https://upload.wikimedia.org/wikipedia/commons/3/37/Bilhorod-Dnistrovs%27kyi%2C_Odessa_Oblast%2C_Ukraine_-_panoramio_%2897%29.jpg,38
647,41728,https://upload.wikimedia.org/wikipedia/commons/7/75/Bilhorod-Dnistrovs%27kyi%2C_Odessa_Oblast%2C_Ukraine_-_panoramio_%2881%29.jpg,38
515,41596,https://upload.wikimedia.org/wikipedia/commons/4/4e/Zl-19NEHJpU.jpg,38
793,41874,https://upload.wikimedia.org/wikipedia/commons/0/00/Ackerman_fortress_10.JPG,38
749,41830,https://upload.wikimedia.org/wikipedia/commons/f/f2/Bilhorod-Dnistrovs%27kyi%2C_Odessa_Oblast%2C_Ukraine_-_panoramio_%2877%29.jpg,38
594,41675,https://upload.wikimedia.org/wikipedia/commons/f/f3/Bilhorod-Dnistrovs%27kyi%2C_Odessa_Oblast%2C_Ukraine_-_panoramio_%28135%29.jpg,38
13,41094,https://upload.wikimedia.org/wikipedia/commons/e/e6/Julia_Zirka_fortez_bilgorod_dnestrovskij_mury27.JPG,38
704,41785,https://upload.wikimedia.org/wikipedia/commons/e/e0/%D0%90%D0%BA%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D1%8C%D0%BA%D0%B0_%D1%84%D0%BE%D1%80%D1%82%D0%B5%D1%86%D1%8F_%28%D0%BC%D1%96%D1%81%D1%86%D0%B5%2C_%D0%B4%D0%B5_%D0%B7%D0%BD%D0%B0%D1%85%D0%BE%D0%B4%D0%B8%D0%BB%D0%B0%D1%81%D1%8F_%D1%86%D0%B5%D1%80%D0%BA%D0%B2%D0%B0_13-14_%D1%81%D1%82%D0%BE%D0%BB%D1%96%D1%82%D1%82%D1%8F%29.jpg,38
621,41702,https://upload.wikimedia.org/wikipedia/commons/b/b6/YYNilmRHtOs.jpg,38
226,41307,https://upload.wikimedia.org/wikipedia/commons/2/27/Julia_Zirka_fortez_bilgorod_dnestrovskij_mury123.JPG,38
527,41608,https://upload.wikimedia.org/wikipedia/commons/4/44/Ackerman_fortress_17.JPG,38
825,41906,https://upload.wikimedia.org/wikipedia/commons/d/d9/Akkerman_fortress_%283%D1%84%29.jpg,38
134,41215,https://upload.wikimedia.org/wikipedia/commons/4/46/Bilgorod_Dnistr_fortecya_2.JPG,38
