,0,1,2
327,74529,https://upload.wikimedia.org/wikipedia/commons/5/57/Pedestrian_walkway_on_Golden_Gate_Bridge%2C_San_Francisco_USA_-_panoramio.jpg,77
686,74888,https://upload.wikimedia.org/wikipedia/commons/3/34/San_Francisco_sous_le_Golden_Bridge_%281%29.jpg,77
911,75113,https://upload.wikimedia.org/wikipedia/commons/4/49/Golden_Gate_Bridge_-_panoramio_%2825%29.jpg,77
384,74586,https://upload.wikimedia.org/wikipedia/commons/b/b0/San_Francisco_-_Golden_Gate_Bridge_from_the_Lincoln_Park_Golf_Course_%281165795937%29.jpg,77
835,75037,https://upload.wikimedia.org/wikipedia/commons/5/53/The_Golden_Gate_Bride-_San_Francisco_50.JPG,77
340,74542,https://upload.wikimedia.org/wikipedia/commons/4/48/Golden_Gate_Bridge_%289464321301%29.jpg,77
137,74339,https://upload.wikimedia.org/wikipedia/commons/0/00/Golden_Gate_-_panoramio_%285%29.jpg,77
886,75088,https://upload.wikimedia.org/wikipedia/commons/4/47/Goldengate_%28120088407%29.jpeg,77
80,74282,https://upload.wikimedia.org/wikipedia/commons/4/43/Distant_view_of_the_Golden_Gate_Bridge%2C_seen_from_an_Amtrak_train%2C_Feb-2018_%2840341090122%29.jpg,77
336,74538,http://upload.wikimedia.org/wikipedia/commons/7/72/SF_beyond_GGB.jpg,77
556,74758,https://upload.wikimedia.org/wikipedia/commons/5/5c/Golden_Gate_Bridge_26_2017-04-01.jpg,77
425,74627,https://upload.wikimedia.org/wikipedia/commons/f/f2/Golden_Gate_Bridge_2_2017-04-01.jpg,77
179,74381,https://upload.wikimedia.org/wikipedia/commons/9/93/San_Francisco%2C_CA%2C_USA_-_panoramio_%2820%29.jpg,77
863,75065,http://upload.wikimedia.org/wikipedia/commons/7/7f/Golden_Gate_Bridge_3.JPG,77
307,74509,https://upload.wikimedia.org/wikipedia/commons/e/e7/YAG_39_George_Eastman_entering_San_Francisco_Bay.jpg,77
72,74274,https://upload.wikimedia.org/wikipedia/commons/9/97/Golden_Gate_Bridge_Entrance_%28214350163%29.jpeg,77
857,75059,https://upload.wikimedia.org/wikipedia/commons/8/83/Golden_Gate_Bridge_%284414460105%29.jpg,77
308,74510,https://upload.wikimedia.org/wikipedia/commons/3/37/San_Francisco_-_Golden_Gate_Bridge_%28329608089%29.jpg,77
962,75164,https://upload.wikimedia.org/wikipedia/commons/a/a7/GoldenGate-October2011.JPG,77
940,75142,https://upload.wikimedia.org/wikipedia/commons/5/5a/Golden_Gate_Bridge_%28CA%29.jpeg,77
967,75169,https://upload.wikimedia.org/wikipedia/commons/7/74/Golden_Gate_Bridge%E3%81%A8Bay_Bridge%E3%81%AE2%E3%82%B7%E3%83%A7%E3%83%83%E3%83%88_-_panoramio.jpg,77
821,75023,https://upload.wikimedia.org/wikipedia/commons/d/db/San_Francisco%2CCalifornia%2CUSA._-_panoramio_%2853%29.jpg,77
