,0,1,2
1158,13976,https://upload.wikimedia.org/wikipedia/commons/d/d4/Musa_sapientum_%282%29.jpg,9
206,13024,https://upload.wikimedia.org/wikipedia/commons/4/49/Adiantum_capillus-veneris_%289%29.JPG,9
1147,13965,https://upload.wikimedia.org/wikipedia/commons/1/1c/Betula_pendula_%2814%29.JPG,9
1005,13823,https://upload.wikimedia.org/wikipedia/commons/f/f9/Syringa_villosa_%281%29.jpg,9
619,13437,https://upload.wikimedia.org/wikipedia/commons/3/37/Zelkova_serrata_10.jpg,9
483,13301,https://upload.wikimedia.org/wikipedia/commons/8/88/Sequoia_sempervirens_%282%29.JPG,9
251,13069,https://upload.wikimedia.org/wikipedia/commons/d/d4/Astrophytum_ornatum_%284%29.JPG,9
1120,13938,https://upload.wikimedia.org/wikipedia/commons/8/8e/Ostrya_carpinifolia_%285%29.JPG,9
1509,14327,https://upload.wikimedia.org/wikipedia/commons/9/98/Corylus_colurna_%28117%29.JPG,9
540,13358,https://upload.wikimedia.org/wikipedia/commons/a/a7/Paulownia_tomentosa_%283%29.JPG,9
614,13432,https://upload.wikimedia.org/wikipedia/commons/7/70/Blechnum_gibbum_%2821%29.JPG,9
735,13553,https://upload.wikimedia.org/wikipedia/commons/8/86/Thuja_orientalis_L_%287%29.JPG,9
34,12852,https://upload.wikimedia.org/wikipedia/commons/7/7f/Botani%C4%8Dka_ba%C5%A1ta_Jevremovac_062.JPG,9
1393,14211,https://upload.wikimedia.org/wikipedia/commons/d/d4/Asplenium_nidus_%2820%29.JPG,9
474,13292,https://upload.wikimedia.org/wikipedia/commons/8/8d/Platycerium_grande_%28121%29.JPG,9
1004,13822,https://upload.wikimedia.org/wikipedia/commons/9/95/Hibiscus_syriacus_%288%29.JPG,9
1462,14280,https://upload.wikimedia.org/wikipedia/commons/1/18/Haworthia_obtusa_%282%29.jpg,9
1001,13819,https://upload.wikimedia.org/wikipedia/commons/d/d0/Botani%C4%8Dka_ba%C5%A1ta_Jevremovac_024.JPG,9
1162,13980,https://upload.wikimedia.org/wikipedia/commons/c/ca/Botani%C4%8Dka_ba%C5%A1ta_Jevremovac%2C_Beograd_-_jesenje_boje%2C_svetlost_i_senke_22.jpg,9
3,12821,https://upload.wikimedia.org/wikipedia/commons/1/1f/Pilea_invoculata_%284%29.JPG,9
866,13684,https://upload.wikimedia.org/wikipedia/commons/c/cf/Botani%C4%8Dka_Ba%C5%A1ta_Jevremovac_010.JPG,9
1488,14306,https://upload.wikimedia.org/wikipedia/commons/d/dc/Pinus_silvestris_%282%29.JPG,9
1416,14234,https://upload.wikimedia.org/wikipedia/commons/1/10/Pinus_silvestris_%289%29.JPG,9
950,13768,https://upload.wikimedia.org/wikipedia/commons/8/83/Washingtonia_filifera_%28127%29.JPG,9
586,13404,https://upload.wikimedia.org/wikipedia/commons/5/5d/Celtis_occidentalis_%2814%29.JPG,9
1132,13950,https://upload.wikimedia.org/wikipedia/commons/8/8d/Berberis_wilsoniae_%281%29.jpg,9
248,13066,https://upload.wikimedia.org/wikipedia/commons/0/05/Aesculus_parviflora_%282%29.JPG,9
1070,13888,https://upload.wikimedia.org/wikipedia/commons/d/d0/Euphorbia_gorgonis_%282%29.jpg,9
631,13449,https://upload.wikimedia.org/wikipedia/commons/1/1f/Strelitzia_nicolai_%2815%29.jpg,9
773,13591,https://upload.wikimedia.org/wikipedia/commons/2/26/Cortaderia_selloana_06.JPG,9
496,13314,https://upload.wikimedia.org/wikipedia/commons/a/a7/Blechnum_gibbum_%2816%29.JPG,9
361,13179,https://upload.wikimedia.org/wikipedia/commons/2/27/Prunus_laurocerasus_%282%29.JPG,9
1310,14128,https://upload.wikimedia.org/wikipedia/commons/8/8e/Polypodium_aureum_%28225%29.JPG,9
1084,13902,https://upload.wikimedia.org/wikipedia/commons/e/e0/Ginkgo_biloba_11_%2810%29.JPG,9
1073,13891,https://upload.wikimedia.org/wikipedia/commons/0/0a/Blechnum_gibbum_%2813%29.JPG,9
1034,13852,https://upload.wikimedia.org/wikipedia/commons/6/6c/Quercus_robur_%284%29.JPG,9
108,12926,https://upload.wikimedia.org/wikipedia/commons/3/39/Berberis_gagnepainii_%287%29.JPG,9
604,13422,https://upload.wikimedia.org/wikipedia/commons/6/61/Aloe_ferox_%2816%29.jpg,9
374,13192,https://upload.wikimedia.org/wikipedia/commons/c/c4/Agave_huachucensis_%2812%29.JPG,9
126,12944,https://upload.wikimedia.org/wikipedia/commons/e/ea/Jun%6015._178_Orhideja.jpg,9
1366,14184,https://upload.wikimedia.org/wikipedia/commons/7/7d/Sorbus_scandica_%2818%29.JPG,9
530,13348,https://upload.wikimedia.org/wikipedia/commons/e/e3/Betula_pendula_%284%29.JPG,9
125,12943,https://upload.wikimedia.org/wikipedia/commons/8/8e/Diospyros_lotus_%285%29.JPG,9
790,13608,https://upload.wikimedia.org/wikipedia/commons/9/96/Acer_pseudoplatanus_%2817%29.JPG,9
133,12951,https://upload.wikimedia.org/wikipedia/commons/1/16/Abies_concolor_%2820%29.JPG,9
890,13708,https://upload.wikimedia.org/wikipedia/commons/6/62/Hibiscus_syriacus_%286%29.JPG,9
947,13765,https://upload.wikimedia.org/wikipedia/commons/8/80/Botani%C4%8Dka_ba%C5%A1ta_Jevremovac_051.JPG,9
318,13136,https://upload.wikimedia.org/wikipedia/commons/a/ab/Aloe_ferox_%2811%29.jpg,9
713,13531,https://upload.wikimedia.org/wikipedia/commons/7/70/Fontanesia_fortunei_%284%29.jpg,9
1415,14233,https://upload.wikimedia.org/wikipedia/commons/e/e4/Feb.%6015._030_Sova.jpg,9
7,12825,https://upload.wikimedia.org/wikipedia/commons/e/ee/Berberis_wilsoniae_%285%29.jpg,9
529,13347,https://upload.wikimedia.org/wikipedia/commons/0/06/Pinus_nigra_%281111%29_02.JPG,9
1464,14282,https://upload.wikimedia.org/wikipedia/commons/f/f2/Pseudocasa_japonica_%286%29.JPG,9
998,13816,https://upload.wikimedia.org/wikipedia/commons/f/fb/Acer_pseudoplatanus_%283%29.JPG,9
1431,14249,https://upload.wikimedia.org/wikipedia/commons/b/bd/Betula_pendula_%281%29.JPG,9
54,12872,https://upload.wikimedia.org/wikipedia/commons/8/86/Adiantum_capillus-veneris_%288%29.JPG,9
139,12957,https://upload.wikimedia.org/wikipedia/commons/4/42/Chamaerops_humilis_%2825%29.jpg,9
10,12828,https://upload.wikimedia.org/wikipedia/commons/c/c9/Albizzia_julibrissin_%283%29.JPG,9
942,13760,https://upload.wikimedia.org/wikipedia/commons/4/45/Washingtonia_filifera_%28128%29.JPG,9
747,13565,https://upload.wikimedia.org/wikipedia/commons/5/58/Cotoneaster_tomentosus_%283%29.jpg,9
1208,14026,https://upload.wikimedia.org/wikipedia/commons/a/a7/Ginkgo_biloba_%2812%29.JPG,9
651,13469,https://upload.wikimedia.org/wikipedia/commons/a/a2/Jun%6015._232_Pod_drvetom_banane.jpg,9
905,13723,https://upload.wikimedia.org/wikipedia/commons/e/e9/Pinus_silvestris_%285%29.JPG,9
666,13484,https://upload.wikimedia.org/wikipedia/commons/c/c8/Calathea_makoyana_%28113%29.JPG,9
1231,14049,https://upload.wikimedia.org/wikipedia/commons/0/06/Picea_abies_%2811%29.JPG,9
962,13780,https://upload.wikimedia.org/wikipedia/commons/1/11/Aloe_ferox_%2817%29.jpg,9
198,13016,https://upload.wikimedia.org/wikipedia/commons/7/75/Blechnum_gibbum_%2825%29.JPG,9
731,13549,https://upload.wikimedia.org/wikipedia/commons/c/c1/Sorbus_scandica_%2813%29.JPG,9
1040,13858,https://upload.wikimedia.org/wikipedia/commons/7/71/Calathea_makoyana_%285%29.JPG,9
993,13811,https://upload.wikimedia.org/wikipedia/commons/c/cf/%D0%A1%D0%BF%D0%BE%D0%BC%D0%B5%D0%BD%D0%B8%D0%BA_%D0%BF%D1%80%D0%B8%D1%80%D0%BE%D0%B4%D0%B5_%D0%91%D0%BE%D1%82%D0%B0%D0%BD%D0%B8%D1%87%D0%BA%D0%B0_%D0%B1%D0%B0%D1%88%D1%82%D0%B0_%D0%88%D0%B5%D0%B2%D1%80%D0%B5%D0%BC%D0%BE%D0%B2%D0%B0%D1%86_004.JPG,9
6,12824,https://upload.wikimedia.org/wikipedia/commons/1/1e/Cortaderia_selloana_04.JPG,9
575,13393,https://upload.wikimedia.org/wikipedia/commons/e/e4/Robinia_pseudoacacia_%284%29.JPG,9
437,13255,https://upload.wikimedia.org/wikipedia/commons/9/91/Jevremovac_Botanical_Garden_3_-_%D0%91%D0%BE%D1%82%D0%B0%D0%BD%D0%B8%D1%87%D0%BA%D0%B0_%D0%B1%D0%B0%D1%88%D1%82%D0%B0_%D0%88%D0%B5%D0%B2%D1%80%D0%B5%D0%BC%D0%BE%D0%B2%D0%B0%D1%86.jpg,9
818,13636,https://upload.wikimedia.org/wikipedia/commons/2/2c/Ginkgo_biloba_%283%29.JPG,9
542,13360,https://upload.wikimedia.org/wikipedia/commons/7/78/Robinia_pseudoacacia_%287%29.JPG,9
1125,13943,https://upload.wikimedia.org/wikipedia/commons/3/32/Zelkova_carpinifolia_%2837%29.JPG,9
1441,14259,https://upload.wikimedia.org/wikipedia/commons/1/19/Picea_orientalis_27.JPG,9
1382,14200,https://upload.wikimedia.org/wikipedia/commons/3/3a/Kerria_japonica_%284%29.jpg,9
1493,14311,https://upload.wikimedia.org/wikipedia/commons/9/98/Cortaderia_selloana_002.JPG,9
476,13294,https://upload.wikimedia.org/wikipedia/commons/5/5b/Asplenium_nidus_%2834%29.JPG,9
807,13625,https://upload.wikimedia.org/wikipedia/commons/3/31/Washingtonia_filifera_%28136%29.JPG,9
191,13009,https://upload.wikimedia.org/wikipedia/commons/4/4b/Acer_obtusatum_%2848%29.JPG,9
273,13091,https://upload.wikimedia.org/wikipedia/commons/5/52/Crassula_portulacea_%286%29.jpg,9
234,13052,https://upload.wikimedia.org/wikipedia/commons/7/77/Asplenium_nidus_%287%29.JPG,9
136,12954,https://upload.wikimedia.org/wikipedia/commons/4/43/Pinus_nigra_%281%29.JPG,9
24,12842,https://upload.wikimedia.org/wikipedia/commons/c/cc/Ginkgo_biloba_11_%2812%29.JPG,9
343,13161,https://upload.wikimedia.org/wikipedia/commons/9/9d/Blechnum_gibbum_%2820%29.JPG,9
246,13064,https://upload.wikimedia.org/wikipedia/commons/8/8a/Diospyros_virginiana_%282%29.JPG,9
878,13696,https://upload.wikimedia.org/wikipedia/commons/2/22/Botani%C4%8Dka_ba%C5%A1ta_Jevremovac%2C_Beograd_-_jesenje_boje%2C_svetlost_i_senke_43.jpg,9
1533,14351,https://upload.wikimedia.org/wikipedia/commons/e/ea/Zelkova_carpinifolia_%2834%29.JPG,9
161,12979,https://upload.wikimedia.org/wikipedia/commons/3/36/Morus_nigra_%285%29.jpg,9
961,13779,https://upload.wikimedia.org/wikipedia/commons/0/0c/Quercus_trojana_%2820%29.JPG,9
109,12927,https://upload.wikimedia.org/wikipedia/commons/3/30/Peperomia_clusiifolia_%286%29.JPG,9
623,13441,https://upload.wikimedia.org/wikipedia/commons/7/78/Zelkova_carpinifolia_%2831%29.JPG,9
431,13249,https://upload.wikimedia.org/wikipedia/commons/6/60/Acer_pseudoplatanus_%289%29.JPG,9
1481,14299,https://upload.wikimedia.org/wikipedia/commons/e/e6/%D0%A1%D0%BF%D0%BE%D0%BC%D0%B5%D0%BD%D0%B8%D0%BA_%D0%BF%D1%80%D0%B8%D1%80%D0%BE%D0%B4%D0%B5_%D0%91%D0%BE%D1%82%D0%B0%D0%BD%D0%B8%D1%87%D0%BA%D0%B0_%D0%B1%D0%B0%D1%88%D1%82%D0%B0_%D0%88%D0%B5%D0%B2%D1%80%D0%B5%D0%BC%D0%BE%D0%B2%D0%B0%D1%86_001.JPG,9
329,13147,https://upload.wikimedia.org/wikipedia/commons/6/6f/Acer_obtusatum_%2837%29.JPG,9
192,13010,https://upload.wikimedia.org/wikipedia/commons/8/81/Picea_omorika_%284%29.JPG,9
37,12855,https://upload.wikimedia.org/wikipedia/commons/e/e5/Notocactus_magnificus_%284%29.JPG,9
1385,14203,https://upload.wikimedia.org/wikipedia/commons/d/d2/Viburnum_rhytidophyllum_%286%29.JPG,9
795,13613,https://upload.wikimedia.org/wikipedia/commons/e/ee/Acer_obtusatum_%2835%29.JPG,9
548,13366,https://upload.wikimedia.org/wikipedia/commons/a/af/Acer_campestre_%281%29.JPG,9
455,13273,https://upload.wikimedia.org/wikipedia/commons/e/e2/Corylus_avellana_%281%29.JPG,9
1423,14241,https://upload.wikimedia.org/wikipedia/commons/5/5e/Betula_pendula_%2825%29.JPG,9
695,13513,https://upload.wikimedia.org/wikipedia/commons/c/c0/Cycas_revoluta_%28117%29.JPG,9
569,13387,https://upload.wikimedia.org/wikipedia/commons/7/76/Polypodium_aureum_%28228%29.JPG,9
266,13084,https://upload.wikimedia.org/wikipedia/commons/1/1c/Sequoia_sempervirens_%2810%29.JPG,9
1377,14195,https://upload.wikimedia.org/wikipedia/commons/2/24/Syringa_vulgaris_%283%29.jpg,9
861,13679,https://upload.wikimedia.org/wikipedia/commons/c/c9/Pistia_stratiotes_%28114%29.JPG,9
386,13204,https://upload.wikimedia.org/wikipedia/commons/1/1c/Musa_sapientum_%2810%29.jpg,9
121,12939,https://upload.wikimedia.org/wikipedia/commons/7/76/Cycas_revoluta_%28118%29.JPG,9
258,13076,https://upload.wikimedia.org/wikipedia/commons/8/8f/Diospyros_lotus_%2810%29.JPG,9
801,13619,https://upload.wikimedia.org/wikipedia/commons/b/b4/Acer_campestre_111.JPG,9
912,13730,https://upload.wikimedia.org/wikipedia/commons/4/40/Blechnum_gibbum_%2819%29.JPG,9
1196,14014,https://upload.wikimedia.org/wikipedia/commons/6/64/Sambucus_nigra_%282%29.JPG,9
151,12969,https://upload.wikimedia.org/wikipedia/commons/a/a0/Ginkgo_biloba_11_%2813%29.JPG,9
444,13262,https://upload.wikimedia.org/wikipedia/commons/7/79/Tamarix_tetrandra_%281%29.JPG,9
743,13561,https://upload.wikimedia.org/wikipedia/commons/4/4c/Pistia_stratiotes_%28118%29.JPG,9
418,13236,https://upload.wikimedia.org/wikipedia/commons/4/43/Picea_orientalis_12.JPG,9
810,13628,https://upload.wikimedia.org/wikipedia/commons/c/c3/Asplenium_nidus_%2848%29.JPG,9
1348,14166,https://upload.wikimedia.org/wikipedia/commons/0/0c/%D0%A1%D0%BF%D0%BE%D0%BC%D0%B5%D0%BD%D0%B8%D0%BA_%D0%BF%D1%80%D0%B8%D1%80%D0%BE%D0%B4%D0%B5_%D0%91%D0%BE%D1%82%D0%B0%D0%BD%D0%B8%D1%87%D0%BA%D0%B0_%D0%B1%D0%B0%D1%88%D1%82%D0%B0_%D0%88%D0%B5%D0%B2%D1%80%D0%B5%D0%BC%D0%BE%D0%B2%D0%B0%D1%86_006.JPG,9
860,13678,https://upload.wikimedia.org/wikipedia/commons/6/64/Betula_pendula_%2816%29.JPG,9
1008,13826,https://upload.wikimedia.org/wikipedia/commons/b/b8/Peperomia_clusiifolia_%284%29.JPG,9
1319,14137,https://upload.wikimedia.org/wikipedia/commons/1/17/%D0%A1%D0%BF%D0%BE%D0%BC%D0%B5%D0%BD%D0%B8%D0%BA_%D0%BF%D1%80%D0%B8%D1%80%D0%BE%D0%B4%D0%B5_%D0%91%D0%BE%D1%82%D0%B0%D0%BD%D0%B8%D1%87%D0%BA%D0%B0_%D0%B1%D0%B0%D1%88%D1%82%D0%B0_%D0%88%D0%B5%D0%B2%D1%80%D0%B5%D0%BC%D0%BE%D0%B2%D0%B0%D1%86_018.JPG,9
1495,14313,https://upload.wikimedia.org/wikipedia/commons/0/0f/Cotoneaster_tomentosus_%287%29.jpg,9
1271,14089,https://upload.wikimedia.org/wikipedia/commons/6/62/Picea_orientalis_03.JPG,9
190,13008,https://upload.wikimedia.org/wikipedia/commons/e/ea/Polypodium_aureum_%28241%29.JPG,9
507,13325,https://upload.wikimedia.org/wikipedia/commons/5/50/Euphorbia_grandicornis_%285%29.jpg,9
12,12830,https://upload.wikimedia.org/wikipedia/commons/e/e5/Sorbus_scandica_%286%29.JPG,9
712,13530,https://upload.wikimedia.org/wikipedia/commons/6/67/Washingtonia_filifera_%28132%29.JPG,9
512,13330,https://upload.wikimedia.org/wikipedia/commons/c/ce/Fraxinus_angustifolia_%288%29.JPG,9
1281,14099,https://upload.wikimedia.org/wikipedia/commons/e/ef/Cordyline_australis_%284%29.JPG,9
951,13769,https://upload.wikimedia.org/wikipedia/commons/2/2d/Zelkova_carpinifolia_%2822%29.JPG,9
1093,13911,https://upload.wikimedia.org/wikipedia/commons/8/88/Murraya_paniculata_%28334%29.JPG,9
1425,14243,https://upload.wikimedia.org/wikipedia/commons/e/e5/Strelitzia_nicolai_%2820%29.jpg,9
699,13517,https://upload.wikimedia.org/wikipedia/commons/3/36/Picea_abies_%281111%29_02.JPG,9
1127,13945,https://upload.wikimedia.org/wikipedia/commons/3/35/Aesculus_parviflora_%287%29.JPG,9
1107,13925,https://upload.wikimedia.org/wikipedia/commons/4/4a/Diospyros_virginiana_%284%29.JPG,9
377,13195,https://upload.wikimedia.org/wikipedia/commons/0/07/Picea_orientalis_24.JPG,9
51,12869,https://upload.wikimedia.org/wikipedia/commons/e/e8/Zelkova_carpinifolia_%2815%29.JPG,9
923,13741,https://upload.wikimedia.org/wikipedia/commons/4/42/Botani%C4%8Dka_ba%C5%A1ta_Jevremovac_002.JPG,9
1479,14297,https://upload.wikimedia.org/wikipedia/commons/a/ac/Chamaerops_humilis_%283%29.jpg,9
1356,14174,https://upload.wikimedia.org/wikipedia/commons/1/10/Botani%C4%8Dka_ba%C5%A1ta_Jevremovac_059.JPG,9
1500,14318,https://upload.wikimedia.org/wikipedia/commons/9/98/Aesculus_parviflora_%283%29.JPG,9
314,13132,https://upload.wikimedia.org/wikipedia/commons/c/c7/Cycas_revoluta_%2835%29.JPG,9
990,13808,https://upload.wikimedia.org/wikipedia/commons/f/f4/Fittonia_verschaffeltii_%284%29.JPG,9
902,13720,https://upload.wikimedia.org/wikipedia/commons/b/b8/Carpinus_betulus_%283%29.JPG,9
576,13394,https://upload.wikimedia.org/wikipedia/commons/d/d5/Blechnum_gibbum_%2810%29.JPG,9
