,0,1,2
218,57513,https://upload.wikimedia.org/wikipedia/commons/c/c7/%D0%94%D0%BE%D0%B1%D1%80%D0%BE%D0%BD%D1%80%D0%B0%D0%B2%D0%BE%D0%B2_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B5%D0%B2%D0%B8%D1%87.JPG,56
1094,58389,https://upload.wikimedia.org/wikipedia/commons/0/0c/Novodevicij_Cemetery_Sergei_Prokofiev_%28cropped%29.jpg,56
1096,58391,https://upload.wikimedia.org/wikipedia/commons/f/f8/%D0%93%D0%BE%D0%B3%D0%BE%D0%BB%D1%8C.jpg,56
310,57605,https://upload.wikimedia.org/wikipedia/commons/0/07/%D0%9F%D0%B0%D0%BF%D0%B0%D0%BD%D0%B8%D0%BD_%D0%98%D0%B2%D0%B0%D0%BD.JPG,56
300,57595,https://upload.wikimedia.org/wikipedia/commons/c/cf/%D0%9A%D0%BE%D0%BA%D0%BA%D0%B8%D0%BD%D0%B0%D0%BA%D0%B8.jpg,56
10,57305,https://upload.wikimedia.org/wikipedia/commons/5/55/%D0%9C%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0_%D0%B3%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB-%D0%BC%D0%B0%D0%B9%D0%BE%D1%80%D0%B0_%D0%98%D0%B2%D0%B0%D0%BD%D0%B0_%D0%A1%D0%BD%D0%BE%D0%B1%D0%BA%D0%BE%D0%B2%D0%B0.JPG,56
298,57593,https://upload.wikimedia.org/wikipedia/commons/6/6e/Talitskich_Novod_20170404_130940%281%29.jpg,56
914,58209,https://upload.wikimedia.org/wikipedia/commons/8/89/%D0%9C%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0_%D0%BC%D0%B0%D1%80%D1%88%D0%B0%D0%BB%D0%B0_%D0%B0%D1%80%D1%82%D0%B8%D0%BB%D0%BB%D0%B5%D1%80%D0%B8%D0%B8_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D1%8F_%D0%AF%D0%BA%D0%BE%D0%B2%D0%BB%D0%B5%D0%B2%D0%B0.JPG,56
1153,58448,https://upload.wikimedia.org/wikipedia/commons/c/ce/%D0%9C%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0_%D0%BC%D0%BE%D0%BB%D0%BE%D0%B4%D0%BE%D0%B3%D0%B2%D0%B0%D1%80%D0%B4%D0%B5%D0%B9%D1%86%D0%B0_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D1%8F_%D0%90%D1%80%D1%83%D1%82%D1%8E%D0%BD%D1%8F%D0%BD%D1%86%D0%B0.JPG,56
1155,58450,http://upload.wikimedia.org/wikipedia/commons/6/65/%D0%9C%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0_%D0%BF%D0%B5%D0%B2%D1%86%D0%B0_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4%D0%B0_%D0%A1%D0%BE%D0%B1%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0.JPG,56
129,57424,https://upload.wikimedia.org/wikipedia/commons/f/f2/%D0%9C%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0_%D0%B3%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB-%D0%BB%D0%B5%D0%B9%D1%82%D0%B5%D0%BD%D0%B0%D0%BD%D1%82%D0%B0_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D1%8F_%D0%91%D0%B0%D0%B1%D0%BA%D0%B8%D0%BD%D0%B0.JPG,56
475,57770,https://upload.wikimedia.org/wikipedia/commons/c/c0/%D0%9C%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0_%D1%85%D1%83%D0%B4%D0%BE%D0%B6%D0%BD%D0%B8%D0%BA%D0%B0_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%B0_%D0%93%D0%B5%D1%80%D0%B0%D1%81%D0%B8%D0%BC%D0%BE%D0%B2%D0%B0.JPG,56
45,57340,http://upload.wikimedia.org/wikipedia/commons/9/9b/%D0%9C%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0_%D0%B0%D1%80%D1%82%D0%B8%D1%81%D1%82%D0%B0_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D0%B8%D1%8F_%D0%9E%D1%80%D0%BB%D0%BE%D0%B2%D0%B0.JPG,56
405,57700,https://upload.wikimedia.org/wikipedia/commons/e/ed/%D0%9C%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0_%D0%BA%D0%BE%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%82%D0%BE%D1%80%D0%B0_%D0%BE%D1%80%D1%83%D0%B6%D0%B8%D1%8F_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D1%8F_%D0%A8%D0%BF%D0%B0%D0%B3%D0%B8%D0%BD%D0%B0.JPG,56
1082,58377,https://upload.wikimedia.org/wikipedia/commons/8/8d/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B4%D0%B5%D0%B2%D0%B8%D1%87%D1%8C%D0%B5_%D0%BA%D0%BB%D0%B0%D0%B4%D0%B1%D0%B8%D1%89%D0%B5_%2814%29.JPG,56
11,57306,https://upload.wikimedia.org/wikipedia/commons/d/de/%D0%9C%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0_%D0%93%D0%B5%D1%80%D0%BE%D1%8F_%D0%A1%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%BE%D0%B3%D0%BE_%D0%A2%D1%80%D1%83%D0%B4%D0%B0_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%B0_%D0%9B%D0%B8%D1%81%D0%B8%D1%86%D1%8B%D0%BD%D0%B0.JPG,56
