,0,1,2
146,78150,http://upload.wikimedia.org/wikipedia/commons/b/b0/Museum_of_History_Kardzhali_2011_PD_516.JPG,81
136,78140,http://upload.wikimedia.org/wikipedia/commons/a/a9/Museum_of_History_Kardzhali_2011_PD_999_375.JPG,81
389,78393,http://upload.wikimedia.org/wikipedia/commons/6/6d/Museum_of_History_Kardzhali_2011_PD_999_389.JPG,81
46,78050,http://upload.wikimedia.org/wikipedia/commons/c/c7/Museum_of_History_Kardzhali_2011_PD_288.JPG,81
653,78657,http://upload.wikimedia.org/wikipedia/commons/6/65/Museum_of_History_Kardzhali_2011_PD_140a.JPG,81
186,78190,http://upload.wikimedia.org/wikipedia/commons/c/cb/Museum_of_History_Kardzhali_2011_PD_109.JPG,81
143,78147,http://upload.wikimedia.org/wikipedia/commons/0/09/Museum_of_History_Kardzhali_2011_PD_110.JPG,81
110,78114,http://upload.wikimedia.org/wikipedia/commons/1/10/Museum_of_History_Kardzhali_2011_PD_065.JPG,81
710,78714,http://upload.wikimedia.org/wikipedia/commons/7/79/Museum_of_History_Kardzhali_2011_PD_158.JPG,81
209,78213,http://upload.wikimedia.org/wikipedia/commons/1/13/Museum_of_History_Kardzhali_2011_PD_999_434.JPG,81
267,78271,https://upload.wikimedia.org/wikipedia/commons/b/b3/Museum_of_History_Kardzhali_2011_PD_999_485.JPG,81
626,78630,http://upload.wikimedia.org/wikipedia/commons/2/2f/Museum_of_History_Kardzhali_2011_PD_584.JPG,81
242,78246,http://upload.wikimedia.org/wikipedia/commons/d/d6/Museum_of_History_Kardzhali_2011_PD_400.JPG,81
299,78303,http://upload.wikimedia.org/wikipedia/commons/1/1e/Museum_of_History_Kardzhali_2011_PD_097.JPG,81
379,78383,http://upload.wikimedia.org/wikipedia/commons/e/ed/Museum_of_History_Kardzhali_2011_PD_177.JPG,81
474,78478,http://upload.wikimedia.org/wikipedia/commons/3/3d/Museum_of_History_Kardzhali_2011_PD_276.JPG,81
598,78602,http://upload.wikimedia.org/wikipedia/commons/b/b6/Museum_of_History_Kardzhali_2011_PD_132.JPG,81
616,78620,http://upload.wikimedia.org/wikipedia/commons/1/12/Museum_of_History_Kardzhali_2011_PD_028.JPG,81
692,78696,http://upload.wikimedia.org/wikipedia/commons/6/6c/Museum_of_History_Kardzhali_2011_PD_063.JPG,81
525,78529,http://upload.wikimedia.org/wikipedia/commons/4/45/Museum_of_History_Kardzhali_2011_PD_286.JPG,81
