,0,1,2
479,57205,http://upload.wikimedia.org/wikipedia/commons/e/ed/Trollius_ledebourii%2C_RBGE_2010.jpg,55
154,56880,https://upload.wikimedia.org/wikipedia/commons/5/50/Juniperus_drupacea_%28Syrian_Juniper%29_%2830485886163%29.jpg,55
85,56811,http://upload.wikimedia.org/wikipedia/commons/1/1d/Celmisia_asteliifolia%2C_RBGE_2010.jpg,55
279,57005,https://upload.wikimedia.org/wikipedia/commons/2/2d/Glasshouses%2C_Botanic_gardens._-_geograph.org.uk_-_177447.jpg,55
217,56943,https://upload.wikimedia.org/wikipedia/commons/f/f4/Palm_house_RBGE_2018.jpeg,55
72,56798,https://upload.wikimedia.org/wikipedia/commons/4/44/Chinese_pagoda%2C_Royal_Botanic_Gardens%2C_Edinburgh_-_geograph.org.uk_-_1635319.jpg,55
282,57008,https://upload.wikimedia.org/wikipedia/commons/6/6a/Pinus_bungeana_%28Lacebark_Pine%29_%2830926705840%29.jpg,55
206,56932,https://upload.wikimedia.org/wikipedia/commons/5/50/Edinburgh_Botanic_Gardnes_%282297035864%29.jpg,55
325,57051,https://upload.wikimedia.org/wikipedia/commons/f/ff/Up_and_up_%2816277541614%29.jpg,55
501,57227,https://upload.wikimedia.org/wikipedia/commons/2/2b/Cedrus_atlantica_%2830926777220%29.jpg,55
165,56891,https://upload.wikimedia.org/wikipedia/commons/a/a8/Botanic_Gardens._-_panoramio_-_tormentor4555.jpg,55
45,56771,https://upload.wikimedia.org/wikipedia/commons/9/9d/Modern_glass_houses%2C_Royal_Botanic_Gardens%2C_Edinburgh_-_geograph.org.uk_-_1638325.jpg,55
555,57281,https://upload.wikimedia.org/wikipedia/commons/8/86/Phoenix_roebelenii.jpg,55
22,56748,https://upload.wikimedia.org/wikipedia/commons/5/51/Botanic_Greenhouse_Pan.png,55
205,56931,https://upload.wikimedia.org/wikipedia/commons/a/a7/Thujopsis_dolabrata_%27Variegata%27_%28Hiba%29_%2831178590791%29.jpg,55
436,57162,http://upload.wikimedia.org/wikipedia/commons/9/90/Hypericum_orientale%2C_RBGE_2010%2C_2.jpg,55
392,57118,https://upload.wikimedia.org/wikipedia/commons/0/06/Royal_Botanic_Garden_%2815039378444%29.jpg,55
99,56825,https://upload.wikimedia.org/wikipedia/commons/4/4e/Edinburgh%2C_UK_-_panoramio_%28280%29.jpg,55
246,56972,https://upload.wikimedia.org/wikipedia/commons/f/fd/Pinus_ayacahuite_%28Mexican_White_Pine%29_-_bark_%2831295403315%29.jpg,55
57,56783,https://upload.wikimedia.org/wikipedia/commons/3/31/Jardin_Botanique_Royal_%C3%89dimbourg_30.jpg,55
345,57071,https://upload.wikimedia.org/wikipedia/commons/c/c4/Cryptomeria_japonica_%28Japanese_Cedar%29_%2830472368624%29.jpg,55
503,57229,https://upload.wikimedia.org/wikipedia/commons/8/82/Sedum_Purple_emperor%2C_RBGE_2008.jpg,55
563,57289,http://upload.wikimedia.org/wikipedia/commons/9/91/Nymphaea_%27Pamela%27%2C_RBGE_2009.jpg,55
324,57050,https://upload.wikimedia.org/wikipedia/commons/8/84/Veronica_armstrongii.jpg,55
521,57247,https://upload.wikimedia.org/wikipedia/commons/9/99/Prumnopitys_andinus_%28Chilean_Plum-yew%29_%2831150000502%29.jpg,55
230,56956,https://upload.wikimedia.org/wikipedia/commons/8/82/EdinburghBotanicGarden_2013-08_651.jpg,55
515,57241,https://upload.wikimedia.org/wikipedia/commons/7/7c/Botanic_Gardens._-_panoramio.jpg,55
542,57268,https://upload.wikimedia.org/wikipedia/commons/c/cd/Rhododendron_rubiginosum.jpg,55
56,56782,https://upload.wikimedia.org/wikipedia/commons/3/30/Edinburgh%2C_UK_-_panoramio_%28289%29.jpg,55
41,56767,https://upload.wikimedia.org/wikipedia/commons/8/8a/Snowdrops_-_geograph.org.uk_-_942054.jpg,55
426,57152,https://upload.wikimedia.org/wikipedia/commons/7/74/Jardin_Botanique_Royal_%C3%89dimbourg_33.jpg,55
388,57114,https://upload.wikimedia.org/wikipedia/commons/c/c7/Golden_bush_%2813362686925%29.jpg,55
284,57010,https://upload.wikimedia.org/wikipedia/commons/d/d3/John_Hope_Gateway%2C_Royal_Botanic_Gardens%2C_Edinburgh_-_geograph.org.uk_-_1635297.jpg,55
348,57074,https://upload.wikimedia.org/wikipedia/commons/5/5f/Jardin_Botanique_Royal_%C3%89dimbourg_43.jpg,55
441,57167,https://upload.wikimedia.org/wikipedia/commons/0/03/Arisaema_ciliatum%2C_RBGE_2010.jpg,55
481,57207,https://upload.wikimedia.org/wikipedia/commons/8/8c/Chinese_Hillside%2C_Royal_Botanic_Garden%2C_Edinburgh_-_geograph.org.uk_-_1478236.jpg,55
232,56958,https://upload.wikimedia.org/wikipedia/commons/c/ce/In_the_palm_house_%2816712272468%29.jpg,55
368,57094,https://upload.wikimedia.org/wikipedia/commons/3/30/The_big_stinker_%2818844470950%29.jpg,55
341,57067,https://upload.wikimedia.org/wikipedia/commons/b/b7/Floral_fire_%289234693748%29.jpg,55
554,57280,https://upload.wikimedia.org/wikipedia/commons/1/14/Edinburgh%2C_UK_-_panoramio_%28301%29.jpg,55
268,56994,https://upload.wikimedia.org/wikipedia/commons/9/9c/Pinus_nelsonii.jpg,55
14,56740,https://upload.wikimedia.org/wikipedia/commons/5/56/Achillea_erba-rotta_%2813362832673%29.jpg,55
294,57020,https://upload.wikimedia.org/wikipedia/commons/f/fd/Vieux_fossile_Jardin_Botanique_Royal_%C3%89dimbourg_2.jpg,55
97,56823,https://upload.wikimedia.org/wikipedia/commons/9/93/Edinburgh%2C_UK_-_panoramio_%28298%29.jpg,55
21,56747,https://upload.wikimedia.org/wikipedia/commons/f/f2/Pinus_nigra_%2830473286204%29.jpg,55
240,56966,https://upload.wikimedia.org/wikipedia/commons/4/47/Flickr_-_brewbooks_-_Alpine_House_at_Royal_Botanic_Garden_Edinburgh.jpg,55
1,56727,https://upload.wikimedia.org/wikipedia/commons/9/9d/Jardin_Botanique_Royal_%C3%89dimbourg_6.jpg,55
522,57248,https://upload.wikimedia.org/wikipedia/commons/6/6a/Botanic_Gardens_Edinburgh_%2841336489955%29.jpg,55
207,56933,https://upload.wikimedia.org/wikipedia/commons/8/8a/2020-Green_Arrow_-_geograph.org.uk_-_1079192.jpg,55
173,56899,https://upload.wikimedia.org/wikipedia/commons/f/f0/Abies_spectabilis_%28East_Himalayan_Fir%29_%2831150035612%29.jpg,55
551,57277,https://upload.wikimedia.org/wikipedia/commons/3/3d/John_Hope_west_gateway_-_geograph.org.uk_-_1727734.jpg,55
289,57015,https://upload.wikimedia.org/wikipedia/commons/7/78/Jardin_Botanique_Royal_%C3%89dimbourg_22.jpg,55
211,56937,https://upload.wikimedia.org/wikipedia/commons/1/11/RBGE_2017_%2835877641260%29.jpg,55
548,57274,https://upload.wikimedia.org/wikipedia/commons/c/c8/Trying_a_classic_%2840859470455%29.jpg,55
403,57129,http://upload.wikimedia.org/wikipedia/commons/c/c6/Fuchsia_paniculata%2C_RBGE_2009%2C_1.jpg,55
440,57166,https://upload.wikimedia.org/wikipedia/commons/4/4e/Jardin_Botanique_Royal_%C3%89dimbourg_27.jpg,55
552,57278,http://upload.wikimedia.org/wikipedia/commons/c/c0/Berberis_lijiangensis.JPG,55
