,0,1,2
315,66329,https://upload.wikimedia.org/wikipedia/commons/4/44/Black-winged_Stilts_%2829328358365%29.jpg,66
290,66304,https://upload.wikimedia.org/wikipedia/commons/0/0e/Wedge-tailed_Eagle_%2824488052030%29.jpg,66
425,66439,https://upload.wikimedia.org/wikipedia/commons/3/3d/Pelicans_%2824544096820%29.jpg,66
416,66430,https://upload.wikimedia.org/wikipedia/commons/e/ef/Lake_Burrumbeet_%2824665824542%29.jpg,66
394,66408,https://upload.wikimedia.org/wikipedia/commons/2/29/Western_Highway_%2823385263765%29.jpg,66
166,66180,https://upload.wikimedia.org/wikipedia/commons/d/d8/Black-winged_Stilts_and_Ducks_%2825606249866%29.jpg,66
304,66318,https://upload.wikimedia.org/wikipedia/commons/6/64/Brolgas_%2824423859624%29.jpg,66
240,66254,https://upload.wikimedia.org/wikipedia/commons/6/69/Pelicans_%2824936678252%29.jpg,66
96,66110,https://upload.wikimedia.org/wikipedia/commons/4/4a/Pelicans_and_Sun_%2815622461936%29.jpg,66
373,66387,https://upload.wikimedia.org/wikipedia/commons/f/f9/Mount_Misery_%2828590283641%29.jpg,66
62,66076,https://upload.wikimedia.org/wikipedia/commons/5/5c/Lake_Burrumbeet_%2824155492514%29.jpg,66
139,66153,https://upload.wikimedia.org/wikipedia/commons/8/8d/Stilts_and_Avocets_%2825450031922%29.jpg,66
80,66094,https://upload.wikimedia.org/wikipedia/commons/a/a2/Lake_Burrumbeet_%2824488014000%29.jpg,66
78,66092,https://upload.wikimedia.org/wikipedia/commons/c/c4/Sunset_%2825542333216%29.jpg,66
136,66150,https://upload.wikimedia.org/wikipedia/commons/c/c5/Peregrine_Falcon_%2825336773440%29.jpg,66
400,66414,https://upload.wikimedia.org/wikipedia/commons/0/03/Tracks_%2826222942956%29.jpg,66
144,66158,https://upload.wikimedia.org/wikipedia/commons/9/9f/Banded_Stilts_and_Red-necked_Avocets_%2825543580126%29.jpg,66
274,66288,https://upload.wikimedia.org/wikipedia/commons/5/59/Waders_%2823358950926%29.jpg,66
120,66134,https://upload.wikimedia.org/wikipedia/commons/9/9b/Swamp_Harrier_%2830463441831%29.jpg,66
221,66235,https://upload.wikimedia.org/wikipedia/commons/a/ae/Lake_Burrumbeet_%2824690276621%29.jpg,66
106,66120,https://upload.wikimedia.org/wikipedia/commons/9/9b/Pelicans_%2823869588833%29.jpg,66
243,66257,https://upload.wikimedia.org/wikipedia/commons/b/b4/Caspian_Terns_%2815774344976%29.jpg,66
390,66404,https://upload.wikimedia.org/wikipedia/commons/e/e1/Waders_%2824496513485%29.jpg,66
484,66498,https://upload.wikimedia.org/wikipedia/commons/6/6b/Red-necked_Avocets_%2824424161894%29.jpg,66
250,66264,https://upload.wikimedia.org/wikipedia/commons/d/de/Brolgas_at_Sunset_%2824783516805%29.jpg,66
406,66420,https://upload.wikimedia.org/wikipedia/commons/5/55/Canola_%2821732432892%29.jpg,66
244,66258,https://upload.wikimedia.org/wikipedia/commons/8/89/Pelican%2C_Avocets_and_Ducks_%2823868099374%29.jpg,66
71,66085,https://upload.wikimedia.org/wikipedia/commons/e/e1/Sharp-tailed_Sandpipers_and_Curlew_Sandpipers_%2826223006006%29.jpg,66
457,66471,https://upload.wikimedia.org/wikipedia/commons/3/36/Kites_and_Brolgas_%2824423829144%29.jpg,66
515,66529,https://upload.wikimedia.org/wikipedia/commons/3/35/Sharp-tailed_Sandpiper_Leg_Tag_%2825644144434%29.jpg,66
492,66506,https://upload.wikimedia.org/wikipedia/commons/1/13/Greenshanks_and_Marsh_Sandpipers_%2824665552272%29.jpg,66
418,66432,https://upload.wikimedia.org/wikipedia/commons/6/67/Lake_Burrumbeet_%2824156872623%29.jpg,66
260,66274,https://upload.wikimedia.org/wikipedia/commons/e/eb/Pelicans_%2825449818552%29.jpg,66
18,66032,https://upload.wikimedia.org/wikipedia/commons/5/5c/Pelicans_%2828052323623%29.jpg,66
503,66517,https://upload.wikimedia.org/wikipedia/commons/2/2f/Banded_Stilts_and_Red-necked_Avocets_%2825475548771%29.jpg,66
182,66196,https://upload.wikimedia.org/wikipedia/commons/0/03/Clouds_at_Sunset_%2824757204576%29.jpg,66
485,66499,https://upload.wikimedia.org/wikipedia/commons/8/89/Brown_Falcon_%2824544108860%29.jpg,66
460,66474,https://upload.wikimedia.org/wikipedia/commons/f/f4/Lake_Burrumbeet_%2824155556234%29.jpg,66
208,66222,https://upload.wikimedia.org/wikipedia/commons/f/fb/Pelicans_at_Dusk_%2825543208136%29.jpg,66
179,66193,https://upload.wikimedia.org/wikipedia/commons/0/0a/Stop_%2824427597283%29.jpg,66
36,66050,https://upload.wikimedia.org/wikipedia/commons/d/df/Curlew_Sandpiper_and_Greenshank_%2826156474852%29.jpg,66
99,66113,https://upload.wikimedia.org/wikipedia/commons/9/9e/Ducks_and_Avocets_%2824427876923%29.jpg,66
8,66022,https://upload.wikimedia.org/wikipedia/commons/9/96/Pelicans_%2828707482333%29.jpg,66
383,66397,https://upload.wikimedia.org/wikipedia/commons/e/ee/Banded_Stiltsand_Red-necked_Avocets_%2824128752009%29.jpg,66
470,66484,https://upload.wikimedia.org/wikipedia/commons/6/64/Lake_Burrumbeet_%2824155526744%29.jpg,66
77,66091,https://upload.wikimedia.org/wikipedia/commons/1/19/Gum_and_Stump_%2825543238546%29.jpg,66
273,66287,https://upload.wikimedia.org/wikipedia/commons/2/2c/Sharp-tailed_Sandpipers_%2824936613592%29.jpg,66
405,66419,https://upload.wikimedia.org/wikipedia/commons/f/f8/Canola_%2823276580672%29.jpg,66
60,66074,https://upload.wikimedia.org/wikipedia/commons/6/68/Pelican_Point_%2824687210109%29.jpg,66
508,66522,https://upload.wikimedia.org/wikipedia/commons/8/8d/Great_Cormorant_%2834912737774%29.jpg,66
384,66398,https://upload.wikimedia.org/wikipedia/commons/7/75/Irises_%2815647006652%29.jpg,66
224,66238,https://upload.wikimedia.org/wikipedia/commons/b/bf/Pelicans_and_Waders_%2824427579863%29.jpg,66
