,0,1,2
171,42677,https://upload.wikimedia.org/wikipedia/commons/2/22/Nuvem-do-amor_acima_das_Prateleiras.jpg,40
233,42739,https://upload.wikimedia.org/wikipedia/commons/3/38/P%C3%B4r_do_sol_-_estrada_Itatiaia.JPG,40
130,42636,https://upload.wikimedia.org/wikipedia/commons/e/ee/Parque_Nacional_de_Itatiaia_%2820%29.jpg,40
500,43006,https://upload.wikimedia.org/wikipedia/commons/0/08/Pico_do_Itatiaia.JPG,40
430,42936,https://upload.wikimedia.org/wikipedia/commons/4/46/Vista_linda.jpg,40
556,43062,https://upload.wikimedia.org/wikipedia/commons/e/e3/Parque_Nacional_de_Itatiaia_%2831295945143%29.jpg,40
52,42558,https://upload.wikimedia.org/wikipedia/commons/e/eb/Parque_Nacional_de_Itatiaia_%2831295504423%29.jpg,40
351,42857,https://upload.wikimedia.org/wikipedia/commons/9/90/Vale_do_Aiuruoca_e_Ovos_da_Galinha.jpg,40
312,42818,https://upload.wikimedia.org/wikipedia/commons/4/4b/Nuvens_sob_os_p%C3%A9s_no_Couto%21.JPG,40
549,43055,https://upload.wikimedia.org/wikipedia/commons/6/66/Parque_nacional_do_Itatiaia_8.png,40
77,42583,https://upload.wikimedia.org/wikipedia/commons/7/7c/Asa_do_Hermes_e_Pico_das_Agulhas_Negras.jpg,40
228,42734,https://upload.wikimedia.org/wikipedia/commons/f/f0/Parque_Nacional_de_Itatiaia_%2831731359350%29.jpg,40
17,42523,https://upload.wikimedia.org/wikipedia/commons/3/38/Flor_da_montanha.jpg,40
81,42587,https://upload.wikimedia.org/wikipedia/commons/2/28/Sempre-viva_-_Paepalanthus_sp.jpg,40
116,42622,https://upload.wikimedia.org/wikipedia/commons/e/e3/Vegeta%C3%A7%C3%A3o_nativa_do_PNI.jpg,40
587,43093,http://upload.wikimedia.org/wikipedia/commons/e/e3/Itatiaia-north.jpg,40
477,42983,https://upload.wikimedia.org/wikipedia/commons/0/02/Pico_das_Agulhas.jpg,40
32,42538,https://upload.wikimedia.org/wikipedia/commons/9/99/Vivianne_Montalv%C3%A3o_-_Caminho_Ensolarado_-_Itatiaia.JPG,40
200,42706,https://upload.wikimedia.org/wikipedia/commons/a/ad/Trilha_do_Vale.jpg,40
469,42975,https://upload.wikimedia.org/wikipedia/commons/2/21/Cume_do_Pico_das_Agulhas_Negras_e_cadeia_de_montanhas.jpg,40
372,42878,https://upload.wikimedia.org/wikipedia/commons/e/e2/Montanhas_em_Itatiaia_parte_alta.jpg,40
376,42882,https://upload.wikimedia.org/wikipedia/commons/8/8c/Os_Ovos_Da_Galinha_em_foco_no_PARQUE_NACIONAL_ITATIAIA.jpg,40
357,42863,https://upload.wikimedia.org/wikipedia/commons/b/b6/O_Maci%C3%A7o_das_prateleiras_visto_por_traz_e_o_mar_de_Nuvens_cobrindo_o_Vale.jpg,40
426,42932,https://upload.wikimedia.org/wikipedia/commons/b/bb/Parque_Nacional_de_Itatiaia_%2832109469975%29.jpg,40
92,42598,https://upload.wikimedia.org/wikipedia/commons/f/f3/Parque_Nacional_de_Itatiaia_%284%29.jpg,40
603,43109,https://upload.wikimedia.org/wikipedia/commons/6/63/PN_Itatiaia_-_panoramio_%286%29.jpg,40
349,42855,https://upload.wikimedia.org/wikipedia/commons/1/13/Parque_Nacional_do_Itatiaia_16.png,40
367,42873,https://upload.wikimedia.org/wikipedia/commons/f/fb/Parque_Nacional_de_Itatiaia_%28Pico_das_Agulhas_Negras%29.jpg,40
295,42801,https://upload.wikimedia.org/wikipedia/commons/0/04/Parque_nacional_do_Itatiaia.jpg,40
561,43067,https://upload.wikimedia.org/wikipedia/commons/8/80/CUME-AGULHAS-2017-PHOTOLIBERATO-64.jpg,40
132,42638,https://upload.wikimedia.org/wikipedia/commons/0/03/PRATELEIRAS_AO_LONGE.jpg,40
49,42555,https://upload.wikimedia.org/wikipedia/commons/c/cd/Cume_do_Maci%C3%A7o_das_Prateleiras_90%C2%BA.jpg,40
419,42925,https://upload.wikimedia.org/wikipedia/commons/2/29/Serrinha-parnaitatiaia.jpg,40
147,42653,https://upload.wikimedia.org/wikipedia/commons/8/8f/A_PEDRA_DO_ALTAR.jpg,40
520,43026,https://upload.wikimedia.org/wikipedia/commons/1/1d/Parque_Nacional_de_Itatiaia_%2831730682820%29.jpg,40
396,42902,https://upload.wikimedia.org/wikipedia/commons/4/41/Parque_Nacional_de_Itatiaia_%2816%29.jpg,40
154,42660,https://upload.wikimedia.org/wikipedia/commons/4/4c/Parque_Nacional_de_Itatiaia_%2832067986056%29.jpg,40
99,42605,https://upload.wikimedia.org/wikipedia/commons/8/85/Placa_no_Pico_das_Agulhas_Negras_04.JPG,40
422,42928,https://upload.wikimedia.org/wikipedia/commons/6/6e/Entardecer_no_Parque_Nacional_de_Itatiaia.JPG,40
476,42982,https://upload.wikimedia.org/wikipedia/commons/8/84/Parque_Nacional_de_Itatiaia_%2832107050995%29.jpg,40
499,43005,https://upload.wikimedia.org/wikipedia/commons/2/28/Parque_Nacional_de_Itatiaia_%2832066695706%29.jpg,40
581,43087,https://upload.wikimedia.org/wikipedia/commons/c/c6/Contrastes_da_montanha.JPG,40
591,43097,https://upload.wikimedia.org/wikipedia/commons/f/fb/Agulhas_Negras_e_Abrigo_Rebou%C3%A7as.jpg,40
308,42814,https://upload.wikimedia.org/wikipedia/commons/1/1f/Morro_Das_Prateleiras.jpg,40
510,43016,https://upload.wikimedia.org/wikipedia/commons/1/17/Morro_do_Couto_-_Itatiaia.jpg,40
50,42556,https://upload.wikimedia.org/wikipedia/commons/f/f7/Serra_de_Itatiaia.jpg,40
364,42870,https://upload.wikimedia.org/wikipedia/commons/a/a1/PARQUE_NACIONAL_ITATIAIA_Chionolaena_capitata.jpg,40
241,42747,https://upload.wikimedia.org/wikipedia/commons/e/e5/Parque_Nacional_de_Itatiaia_%2818%29.jpg,40
492,42998,https://upload.wikimedia.org/wikipedia/commons/4/46/Maci%C3%A7o_das_Prateleiras_com_alpinistas._O_cume.jpg,40
366,42872,https://upload.wikimedia.org/wikipedia/commons/6/66/Onde_os_esquilos_andam_entre_as_pessoas%21%21.jpg,40
345,42851,https://upload.wikimedia.org/wikipedia/commons/d/d6/Toda_a_forma%C3%A7%C3%A3o_do_pico_das_agulhas_negras._com_alpinistas.jpg,40
249,42755,https://upload.wikimedia.org/wikipedia/commons/3/31/Prateleiras2.jpg,40
194,42700,https://upload.wikimedia.org/wikipedia/commons/4/46/Parque_Nacional_de_Itatiaia_%2831958264172%29.jpg,40
270,42776,https://upload.wikimedia.org/wikipedia/commons/e/e4/PARQUE-NACIONAL-ITATIAIA-2017-PHOTOLIBERATO-65.jpg,40
400,42906,https://upload.wikimedia.org/wikipedia/commons/f/fe/Trilha_Itatiaia.jpg,40
192,42698,https://upload.wikimedia.org/wikipedia/commons/6/67/Itatiaia_02.JPG,40
39,42545,https://upload.wikimedia.org/wikipedia/commons/8/8f/Parque_Nacional_de_Itatiaia_%2832066638576%29.jpg,40
545,43051,https://upload.wikimedia.org/wikipedia/commons/a/a4/Sa%C3%AD-azul_-_bmdantas.jpg,40
342,42848,https://upload.wikimedia.org/wikipedia/commons/a/a1/Morro_do_Couto.JPG,40
455,42961,https://upload.wikimedia.org/wikipedia/commons/e/e2/Parque_Nacional_do_Itatiaia_17.png,40
442,42948,https://upload.wikimedia.org/wikipedia/commons/d/d7/Erupcao_nas_nuvens.jpg,40
