,0,1,2
645,46651,https://upload.wikimedia.org/wikipedia/commons/f/f3/Paris_eiffelTower1.jpg,44
176,46182,https://upload.wikimedia.org/wikipedia/commons/f/f8/VII_Distrito_de_Par%C3%ADs_-_Torre_Eiffel_-_20161025191531.jpg,44
577,46583,https://upload.wikimedia.org/wikipedia/commons/0/05/Torre_Eiffel_em_Caxias_-_panoramio.jpg,44
546,46552,https://upload.wikimedia.org/wikipedia/commons/d/d1/Tour_Eiffel_-_panoramio_%2823%29.jpg,44
56,46062,https://upload.wikimedia.org/wikipedia/commons/2/2f/Eiffeltoren_-_panoramio_-_Arwin_Meijer.jpg,44
790,46796,https://upload.wikimedia.org/wikipedia/commons/0/06/France-000537_%2814707735678%29.jpg,44
398,46404,https://upload.wikimedia.org/wikipedia/commons/8/81/Eiffel_Tower_%28detail%29_%2829915259590%29.jpg,44
558,46564,https://upload.wikimedia.org/wikipedia/commons/a/a5/%D0%93%D0%BB%D0%BE%D0%B1%D1%83%D1%81_%D0%9F%D0%B0%D1%80%D0%B8%D0%B6%D0%B0._%D0%9B%D1%8E%D0%B1%D0%BE%D0%B2%D1%8C_%D0%BD%D0%B0_%D0%AD%D0%B9%D1%84%D0%B5%D0%BB%D0%B5%D0%B2%D0%BE%D0%B9_%D0%B1%D0%B0%D1%88%D0%BD%D0%B5.jpg,44
128,46134,https://upload.wikimedia.org/wikipedia/commons/a/a8/Eiffel_Tower_%40_Paris_%2831410966156%29.jpg,44
433,46439,https://upload.wikimedia.org/wikipedia/commons/4/47/Summit_%40_Eiffel_Tower_%40_Paris_%2834849760330%29.jpg,44
163,46169,https://upload.wikimedia.org/wikipedia/commons/9/99/Voie_Georges-Pompidou_vide_12.jpg,44
282,46288,https://upload.wikimedia.org/wikipedia/commons/6/67/Second_Floor_%40_Eiffel_Tower_%40_Paris_%2835196675286%29.jpg,44
296,46302,https://upload.wikimedia.org/wikipedia/commons/7/74/Summit_%40_Eiffel_Tower_%40_Paris_%2834851074000%29.jpg,44
529,46535,https://upload.wikimedia.org/wikipedia/commons/2/21/Eiffel_Tower_as_A_Guiding_Light_--_Low_Clouds.jpg,44
458,46464,https://upload.wikimedia.org/wikipedia/commons/c/c4/La_tour_eiffel_%28from_Champ_de_Mars%29.jpg,44
307,46313,https://upload.wikimedia.org/wikipedia/commons/5/58/Paris_2_%2835506041131%29.jpg,44
629,46635,https://upload.wikimedia.org/wikipedia/commons/5/5c/Vista_completa.002_-_Torre_Eiffel.jpg,44
497,46503,https://upload.wikimedia.org/wikipedia/commons/1/1e/La_Tour_Eiffel%2C_Champ_de_Mars_-_panoramio_%283%29.jpg,44
361,46367,https://upload.wikimedia.org/wikipedia/commons/3/36/Summit_%40_Eiffel_Tower_%40_Paris_%2835236970395%29.jpg,44
838,46844,https://upload.wikimedia.org/wikipedia/commons/1/18/Eiffel_Tower_from_The_Seine_River.jpg,44
168,46174,https://upload.wikimedia.org/wikipedia/commons/3/3f/La_Tour_Eiffel_le_29_novembre_2016.jpg,44
400,46406,https://upload.wikimedia.org/wikipedia/commons/4/4f/Detalle.011_-_Torre_Eiffel.jpg,44
347,46353,https://upload.wikimedia.org/wikipedia/commons/0/00/Detalle.010_-_Torre_Eiffel.jpg,44
54,46060,https://upload.wikimedia.org/wikipedia/commons/b/b8/Stairs_to_First_Floor_%40_Eiffel_Tower_%40_Paris_%2834429931333%29.jpg,44
495,46501,https://upload.wikimedia.org/wikipedia/commons/5/5b/Carousel_and_Eiffel_tower_Paris_-_panoramio.jpg,44
479,46485,https://upload.wikimedia.org/wikipedia/commons/7/7f/Vista_completa.004_-_Torre_Eiffel.jpg,44
640,46646,https://upload.wikimedia.org/wikipedia/commons/9/9c/Eiffel_Tower_-_Flickr_-_GregTheBusker.jpg,44
700,46706,https://upload.wikimedia.org/wikipedia/commons/b/bb/%D0%91%D0%B0%D1%88%D0%BD%D1%8F_%D0%AD%D0%B9%D1%84%D0%B5%D0%BB%D1%8F_-_panoramio.jpg,44
381,46387,https://upload.wikimedia.org/wikipedia/commons/e/eb/Placa.102_-_Torre_Eiffel.jpg,44
1,46007,https://upload.wikimedia.org/wikipedia/commons/8/83/First_Floor_%40_Eiffel_Tower_%40_Paris_%2835238494325%29.jpg,44
284,46290,https://upload.wikimedia.org/wikipedia/commons/e/e5/Torre_Eiffel_-_panoramio_%286%29.jpg,44
92,46098,https://upload.wikimedia.org/wikipedia/commons/f/fe/Eifel_Tower_from_hotel_room_-_panoramio.jpg,44
