,0,1,2
406,21911,https://upload.wikimedia.org/wikipedia/commons/6/65/Carte_postale_croisi%C3%A9re_COSTA_PACIFICA.jpg,17
23,21528,https://upload.wikimedia.org/wikipedia/commons/1/17/Drague_PICOTO.jpg,17
177,21682,https://upload.wikimedia.org/wikipedia/commons/4/45/Navire_conteneur_CONMAR_FJORD_naviguant_en_mer_de_Casablanca.jpg,17
545,22050,https://upload.wikimedia.org/wikipedia/commons/4/4f/Navire_conteneur_MSC_ANAHITA_en_manoeuvre.jpg,17
69,21574,https://upload.wikimedia.org/wikipedia/commons/6/6e/Navire_NORD_SYDNEY_naviguant_en_mer_de_Casablanca.jpg,17
425,21930,https://upload.wikimedia.org/wikipedia/commons/d/dd/Dragues_%C3%A0_benne_preneuse.jpg,17
119,21624,https://upload.wikimedia.org/wikipedia/commons/8/88/Navire_STAPELMOOR_au_port.jpg,17
122,21627,https://upload.wikimedia.org/wikipedia/commons/5/50/Navire_conteneur_MORSUM_naviguant_en_mer_de_Casablanca.jpg,17
291,21796,https://upload.wikimedia.org/wikipedia/commons/1/17/Navire_roro_MEKNES_en_quai.jpg,17
392,21897,https://upload.wikimedia.org/wikipedia/commons/2/27/Navire_SYMPHONY_SPACE_au_port_de_Casablanca.jpg,17
128,21633,https://upload.wikimedia.org/wikipedia/commons/0/04/Navire_ULTRA_REGINA_naviguant_en_mer_de_Casablanca.jpg,17
85,21590,https://upload.wikimedia.org/wikipedia/commons/c/c3/Navire_KOCIEWIE_au_port.jpg,17
314,21819,https://upload.wikimedia.org/wikipedia/commons/f/f9/Navire_KEN_GOH_naviguant_en_mer_de_Casablanca.jpg,17
367,21872,https://upload.wikimedia.org/wikipedia/commons/8/83/Un_navire_au_lever_du_soleil_%C3%A0_Casablanca.jpg,17
196,21701,https://upload.wikimedia.org/wikipedia/commons/7/72/Navire_BOSPORUSDIEP_naviguant_en_mer_de_Casablanca.jpg,17
523,22028,https://upload.wikimedia.org/wikipedia/commons/4/49/Poupe_du_navire_LA_PARTENAISE_avec_croisi%C3%A9re_COSTA_MEDITERRANEA.jpg,17
508,22013,https://upload.wikimedia.org/wikipedia/commons/e/e0/Navire_conteneur_X-PRESS_VESUVIO_naviguant_en_mer_de_Casablanca.jpg,17
88,21593,https://upload.wikimedia.org/wikipedia/commons/1/15/Superstructure_du_navire_conteneur_MSC_ANAHITA.jpg,17
472,21977,https://upload.wikimedia.org/wikipedia/commons/c/c6/Navire_WESTERN_BOHEME_en_mer_de_Casablanca_image_-2-.jpg,17
322,21827,https://upload.wikimedia.org/wikipedia/commons/f/f5/Navire_ISADORA_en_mer.jpg,17
82,21587,https://upload.wikimedia.org/wikipedia/commons/6/67/Croisi%C3%A9res_en_quai_%C3%A0_casablanca.jpg,17
240,21745,https://upload.wikimedia.org/wikipedia/commons/2/24/Navire_VIRGINIADIEP_naviguant_%C3%A0_Casablanca.jpg,17
315,21820,https://upload.wikimedia.org/wikipedia/commons/9/95/Casablancca_port_de_peche_%282%29.jpg,17
220,21725,https://upload.wikimedia.org/wikipedia/commons/7/79/Le_quai_de_charbon_au_port_de_Casablanca.jpg,17
521,22026,https://upload.wikimedia.org/wikipedia/commons/a/a5/Navire_conteneur_MSC_MESSINA_en_mer.jpg,17
522,22027,https://upload.wikimedia.org/wikipedia/commons/f/f4/Navire_ro-ro_AKNOUL_en_maneuvre.jpg,17
118,21623,https://upload.wikimedia.org/wikipedia/commons/a/a9/Des_grues_en_action_sur_le_navire_%C3%A0_Casablanca.jpg,17
113,21618,https://upload.wikimedia.org/wikipedia/commons/a/a3/Navire_conteneur_ASIATIC_ORCHID_en_mer_%C3%A0_Casablanca.jpg,17
479,21984,https://upload.wikimedia.org/wikipedia/commons/6/69/Drague_%C3%A0_pelle_ATLAS-I_au_port_de_Casablanca.jpg,17
312,21817,https://upload.wikimedia.org/wikipedia/commons/7/7c/Image_carte_postale%2Cport_casablanca_et_mosqu%C3%A9e_hassan_II.jpg,17
393,21898,https://upload.wikimedia.org/wikipedia/commons/9/91/Navire_BONITA_en_maneuvre_au_port_de_Casablanca.jpg,17
60,21565,https://upload.wikimedia.org/wikipedia/commons/0/04/Navire_conteneur_OPDR_TANGER_naviguant.jpg,17
137,21642,https://upload.wikimedia.org/wikipedia/commons/6/69/Marrakech_casablanca_port_01.jpg,17
116,21621,https://upload.wikimedia.org/wikipedia/commons/b/bf/Navire_PRETTY_SIGHT_en_mer.jpg,17
403,21908,https://upload.wikimedia.org/wikipedia/commons/f/fe/Navire_conteneur_MSC_MARIA_LAURA_en_manoeuvre_au_port_de_Casablanca.jpg,17
422,21927,https://upload.wikimedia.org/wikipedia/commons/d/d2/Grande_marina_casablanca_en_construction_image_4.jpg,17
253,21758,https://upload.wikimedia.org/wikipedia/commons/5/50/Navire_JONGLEUR_en_maneuvre_au_port_de_Casablanca.jpg,17
533,22038,https://upload.wikimedia.org/wikipedia/commons/0/0c/Navire_KHERRATA_en_mer_de_Casablanca.jpg,17
446,21951,https://upload.wikimedia.org/wikipedia/commons/4/4f/Navire_BASIC_RAINBOW_naviguant.jpg,17
101,21606,https://upload.wikimedia.org/wikipedia/commons/5/52/Navire_ALAND_naviguant_en_mer_de_Casablanca.jpg,17
154,21659,https://upload.wikimedia.org/wikipedia/commons/9/95/Navire_MARIE_en_mer_de_Casablanca.jpg,17
360,21865,https://upload.wikimedia.org/wikipedia/commons/3/3c/Navire_SHI_LONG_LING_naviguant_en_mer_de_Casablanca.jpg,17
462,21967,https://upload.wikimedia.org/wikipedia/commons/9/9f/Nouveau_quai_croisi%C3%A9re_en_construcion_%28suivie%29.jpg,17
497,22002,https://upload.wikimedia.org/wikipedia/commons/3/35/Navire_OLVIA_naviguant_en_mer_de_Casablanca.jpg,17
54,21559,https://upload.wikimedia.org/wikipedia/commons/a/ac/Navire_roro_du_soci%C3%A9t%C3%A9_LIBERTY_avec_navire_conteneur_de_la_MSC.jpg,17
216,21721,https://upload.wikimedia.org/wikipedia/commons/2/2e/Navire_AMINEH_M_au_port.jpg,17
168,21673,https://upload.wikimedia.org/wikipedia/commons/a/ad/Drague_%C3%A0_pelle_au_port_casablanca.jpg,17
402,21907,https://upload.wikimedia.org/wikipedia/commons/2/2a/Navire_TIP_EMDEN_en_manoeuvre_au_port_de_Casablanca.jpg,17
365,21870,https://upload.wikimedia.org/wikipedia/commons/e/e4/Carte_postale_du_Navire_EGELANTIERSGRACHT_en_mer_de_Casablanca.jpg,17
130,21635,https://upload.wikimedia.org/wikipedia/commons/d/d9/Navire_JRS_MERKUR_naviguant.jpg,17
352,21857,https://upload.wikimedia.org/wikipedia/commons/8/8d/Carte_postale_du_navire_NAVIN_FALCON_naviguant_en_mer_de_Casablanca.jpg,17
373,21878,https://upload.wikimedia.org/wikipedia/commons/0/01/Yacht_AZZAM_%28%C3%A9mirates%29.JPG,17
20,21525,https://upload.wikimedia.org/wikipedia/commons/5/55/Navires_d%C3%A9sarm%C3%A9s_dans_le_port_de_Casablanca.jpg,17
537,22042,https://upload.wikimedia.org/wikipedia/commons/7/73/Nouveau_quai_conteneur_au_port_de_casablanca.jpg,17
223,21728,https://upload.wikimedia.org/wikipedia/commons/5/5c/Navires_MSC_ENGLAND_et_GRANDE_ANGOLA_au_port.jpg,17
27,21532,https://upload.wikimedia.org/wikipedia/commons/b/b6/Navire_conteneur_MSC_AMERICA.jpg,17
238,21743,https://upload.wikimedia.org/wikipedia/commons/e/e1/Navire_ARKLOW_DUSK_en_mer_de_Casablanca.jpg,17
498,22003,https://upload.wikimedia.org/wikipedia/commons/c/ca/Croisi%C3%A9re_COSTA_MAGICA_en_quai.jpg,17
