,0,1,2
236,22308,https://upload.wikimedia.org/wikipedia/commons/1/1d/Cataratas_en_2013_con_vegetacion_3.JPG,18
464,22536,https://upload.wikimedia.org/wikipedia/commons/e/e3/2013_Cataratas_y_selva.JPG,18
442,22514,https://upload.wikimedia.org/wikipedia/commons/7/7b/Waterfalls_of_Igua%C3%A7u_-_Brasil_-_panoramio_%281%29.jpg,18
79,22151,https://upload.wikimedia.org/wikipedia/commons/2/23/El_esplendor_de_las_Cataratas_del_Iguaz%C3%BA.jpg,18
320,22392,https://upload.wikimedia.org/wikipedia/commons/1/1a/Igua%C3%A7u_National_Park_-_Forest.jpg,18
481,22553,https://upload.wikimedia.org/wikipedia/commons/f/f2/Waterfalls_of_Igua%C3%A7u_-_Brasil_-_panoramio_%2810%29.jpg,18
235,22307,https://upload.wikimedia.org/wikipedia/commons/2/28/Iguacu-003_detalhe.jpg,18
337,22409,https://upload.wikimedia.org/wikipedia/commons/8/89/Las_cataratas_del_Iguaz%C3%BA_por_Emanuel_Zirkoski.jpg,18
479,22551,https://upload.wikimedia.org/wikipedia/commons/1/16/Foz_do_Igua%C3%A7u_-_State_of_Paran%C3%A1%2C_Brazil_-_panoramio_%2810%29.jpg,18
303,22375,https://upload.wikimedia.org/wikipedia/commons/1/15/Cataratas_do_Igua%C3%A7u_-_panoramio_%2891%29.jpg,18
276,22348,https://upload.wikimedia.org/wikipedia/commons/1/1e/Rainbow_in_Iguazu_Falls.JPG,18
189,22261,https://upload.wikimedia.org/wikipedia/commons/c/cb/Cataratas_do_Igua%C3%A7u_-_panoramio_%2852%29.jpg,18
108,22180,https://upload.wikimedia.org/wikipedia/commons/8/8b/Cataratas_do_Igua%C3%A7u_0000.jpg,18
158,22230,https://upload.wikimedia.org/wikipedia/commons/7/79/Igauzu_Falls_-_panoramio.jpg,18
412,22484,https://upload.wikimedia.org/wikipedia/commons/c/c2/Foz_do_Igua%C3%A7u_-_panoramio_%285%29.jpg,18
380,22452,https://upload.wikimedia.org/wikipedia/commons/4/4f/A_garganta_do_diabo_argentina_-_panoramio.jpg,18
