,0,1,2
220,4227,http://upload.wikimedia.org/wikipedia/commons/4/49/Old_Style_Pakistani_Door.jpg,3
348,4355,https://upload.wikimedia.org/wikipedia/commons/0/04/%27Pakistan%27-Lok_Virsa_Museum-_Islamabaad_%40ibneazhar_Sep_2016_%28426%29.jpg,3
931,4938,https://upload.wikimedia.org/wikipedia/commons/a/a4/%27Pakistan%27-Lok_Virsa_Museum-_Islamabaad_%40ibneazhar_Sep_2016_%28659%29.jpg,3
781,4788,https://upload.wikimedia.org/wikipedia/commons/9/98/%27Pakistan%27-Lok_Virsa_Museum-_Islamabaad_%40ibneazhar_Sep_2016_%28635%29.jpg,3
314,4321,https://upload.wikimedia.org/wikipedia/commons/3/32/%27Pakistan%27-Lok_Virsa_Museum-_Islamabaad_%40ibneazhar_Sep_2016_%28414%29.jpg,3
836,4843,https://upload.wikimedia.org/wikipedia/commons/3/33/%27Pakistan%27-Lok_Virsa_Museum-_Islamabaad_%40ibneazhar_Sep_2016_%28634%29.jpg,3
581,4588,https://upload.wikimedia.org/wikipedia/commons/2/26/%27Pakistan%27-Lok_Virsa_Museum-_Islamabaad_%40ibneazhar_Sep_2016_%2847%29.jpg,3
416,4423,https://upload.wikimedia.org/wikipedia/commons/2/29/%27Pakistan%27-Lok_Virsa_Museum-_Islamabaad_%40ibneazhar_Sep_2016_%28131%29.jpg,3
291,4298,https://upload.wikimedia.org/wikipedia/commons/a/af/%27Pakistan%27-Lok_Virsa_Museum-_Islamabaad_%40ibneazhar_Sep_2016_%28763%29.jpg,3
824,4831,https://upload.wikimedia.org/wikipedia/commons/7/72/%27By_%40ibneAzhar%27-Heritage_Museum_-Islamabad-Pakistan_%2868%29.JPG,3
191,4198,https://upload.wikimedia.org/wikipedia/commons/b/b6/Paintingslokvirsa.jpg,3
25,4032,https://upload.wikimedia.org/wikipedia/commons/3/38/%27Pakistan%27-Lok_Virsa_Museum-_Islamabaad_%40ibneazhar_Sep_2016_%2825%29.jpg,3
186,4193,https://upload.wikimedia.org/wikipedia/commons/7/7a/%27Pakistan%27-Lok_Virsa_Museum-_Islamabaad_%40ibneazhar_Sep_2016_%28916%29.jpg,3
