,0,1,2
620,68583,https://upload.wikimedia.org/wikipedia/commons/d/d4/%E4%B8%AD%E5%9C%8B%E5%B1%B1%E8%A5%BF%E5%A4%AA%E5%8E%9F%E5%8F%A4%E8%B9%9F716.jpg,69
578,68541,https://upload.wikimedia.org/wikipedia/commons/f/fc/%E4%B8%AD%E5%9C%8B%E5%B1%B1%E8%A5%BF%E5%A4%AA%E5%8E%9F%E5%8F%A4%E8%B9%9F653.jpg,69
22,67985,https://upload.wikimedia.org/wikipedia/commons/5/55/%E4%B8%AD%E5%9C%8B%E5%B1%B1%E8%A5%BF%E4%BA%94%E5%8F%B0%E5%B1%B1%E5%8F%A4%E8%B9%9F234.jpg,69
808,68771,https://upload.wikimedia.org/wikipedia/commons/5/52/%E4%B8%AD%E5%9C%8B%E5%B1%B1%E8%A5%BF%E4%BA%94%E5%8F%B0%E5%B1%B1%E4%B8%96%E7%95%8C%E9%81%BA%E7%94%A2S681.jpg,69
63,68026,https://upload.wikimedia.org/wikipedia/commons/2/2d/%E4%B8%AD%E5%9C%8B%E5%B1%B1%E8%A5%BF%E5%A4%AA%E5%8E%9F%E5%8F%A4%E8%B9%9F588.jpg,69
89,68052,https://upload.wikimedia.org/wikipedia/commons/7/76/%E4%B8%AD%E5%9C%8B%E5%B1%B1%E8%A5%BF%E5%A4%AA%E5%8E%9F%E5%8F%A4%E8%B9%9F671.jpg,69
681,68644,https://upload.wikimedia.org/wikipedia/commons/4/41/%E4%B8%AD%E5%9C%8B%E5%B1%B1%E8%A5%BF%E5%A4%AA%E5%8E%9F%E5%8F%A4%E8%B9%9F657.jpg,69
768,68731,https://upload.wikimedia.org/wikipedia/commons/c/c7/%E4%B8%AD%E5%9C%8B%E5%B1%B1%E8%A5%BF%E4%BA%94%E5%8F%B0%E5%B1%B1%E4%B8%96%E7%95%8C%E9%81%BA%E7%94%A2581.jpg,69
193,68156,https://upload.wikimedia.org/wikipedia/commons/3/32/%E4%B8%AD%E5%9C%8B%E5%B1%B1%E8%A5%BF%E4%BA%94%E5%8F%B0%E5%B1%B1%E4%B8%96%E7%95%8C%E9%81%BA%E7%94%A2399.jpg,69
504,68467,https://upload.wikimedia.org/wikipedia/commons/9/9f/%E4%BA%94%E5%8F%B0%E5%B1%B1_%E6%9D%B1%E7%AA%9F%E5%AF%BAP1141133.jpg,69
705,68668,https://upload.wikimedia.org/wikipedia/commons/1/13/%E4%B8%AD%E5%9C%8B%E5%B1%B1%E8%A5%BF%E5%A4%AA%E5%8E%9F%E5%8F%A4%E8%B9%9FS820.jpg,69
763,68726,https://upload.wikimedia.org/wikipedia/commons/4/4b/%E4%B8%AD%E5%9C%8B%E5%B1%B1%E8%A5%BF%E4%BA%94%E5%8F%B0%E5%B1%B1%E4%B8%96%E7%95%8C%E9%81%BA%E7%94%A2S689.jpg,69
206,68169,https://upload.wikimedia.org/wikipedia/commons/9/9e/%E4%B8%AD%E5%9C%8B%E5%B1%B1%E8%A5%BF%E4%BA%94%E5%8F%B0%E5%B1%B1%E4%B8%96%E7%95%8C%E9%81%BA%E7%94%A2S407.jpg,69
126,68089,https://upload.wikimedia.org/wikipedia/commons/c/cd/%E4%B8%AD%E5%9C%8B%E5%B1%B1%E8%A5%BF%E4%BA%94%E5%8F%B0%E5%B1%B1%E4%B8%96%E7%95%8C%E9%81%BA%E7%94%A2532.jpg,69
674,68637,https://upload.wikimedia.org/wikipedia/commons/6/62/%E4%B8%AD%E5%9C%8B%E5%B1%B1%E8%A5%BF%E4%BA%94%E5%8F%B0%E5%B1%B1%E4%B8%96%E7%95%8C%E9%81%BA%E7%94%A2425.jpg,69
423,68386,https://upload.wikimedia.org/wikipedia/commons/5/52/%E4%B8%AD%E5%9C%8B%E5%B1%B1%E8%A5%BF%E4%BA%94%E5%8F%B0%E5%B1%B1%E4%B8%96%E7%95%8C%E9%81%BA%E7%94%A2S725.jpg,69
