,0,1,2
183,33655,https://upload.wikimedia.org/wikipedia/commons/2/2c/Gloomy_winter_in_Bled_%2811857512015%29.jpg,29
419,33891,https://upload.wikimedia.org/wikipedia/commons/8/8f/%D0%94%D0%B5%D1%80%D0%B5%D0%B2%D0%BE_%D0%B8_%D0%B1%D0%B8%D1%80%D1%8E%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F_%D0%B2%D0%BE%D0%B4%D0%B0_%2840983159521%29.jpg,29
413,33885,https://upload.wikimedia.org/wikipedia/commons/1/1d/Lake_Bled_%2820500957768%29.jpg,29
426,33898,https://upload.wikimedia.org/wikipedia/commons/b/b8/Bled_%288897501635%29.jpg,29
175,33647,https://upload.wikimedia.org/wikipedia/commons/d/d6/Trees_%2842640179872%29.jpg,29
439,33911,https://upload.wikimedia.org/wikipedia/commons/c/c8/Jezero_Bled_05.jpg,29
324,33796,https://upload.wikimedia.org/wikipedia/commons/2/23/Bled_%2815677094588%29.jpg,29
423,33895,https://upload.wikimedia.org/wikipedia/commons/c/c1/Lake_Bled_%2815677731190%29.jpg,29
391,33863,https://upload.wikimedia.org/wikipedia/commons/f/f1/%D0%91%D0%BB%D0%B5%D0%B4_%284457943078%29.jpg,29
256,33728,https://upload.wikimedia.org/wikipedia/commons/c/c0/Slovenia_%284457167649%29.jpg,29
267,33739,https://upload.wikimedia.org/wikipedia/commons/0/0d/Bled_%2818769051345%29.jpg,29
5,33477,https://upload.wikimedia.org/wikipedia/commons/b/b8/Lake_Bled_Tracks.jpg,29
348,33820,https://upload.wikimedia.org/wikipedia/commons/d/d2/Bled_%288627031281%29.jpg,29
381,33853,https://upload.wikimedia.org/wikipedia/commons/3/3d/Bled_11_%2831691020017%29.jpg,29
488,33960,https://upload.wikimedia.org/wikipedia/commons/f/f2/Bled_07_%285756557696%29.jpg,29
107,33579,https://upload.wikimedia.org/wikipedia/commons/b/b1/Bled_%281284211119%29.jpg,29
398,33870,https://upload.wikimedia.org/wikipedia/commons/8/8e/Lake_Bled_on_a_foggy_and_cloudy_winter_day.jpg,29
