,0,1,2
645,15002,http://upload.wikimedia.org/wikipedia/commons/4/42/Colours_at_Edinburgh_Castle_%2816156868721%29.jpg,10
810,15167,https://upload.wikimedia.org/wikipedia/commons/9/97/Edinburgh_%285275318798%29.jpg,10
330,14687,http://upload.wikimedia.org/wikipedia/commons/7/72/Edinburgh_Castle_%2816158476392%29.jpg,10
652,15009,https://upload.wikimedia.org/wikipedia/commons/2/20/P1200311_%287484371692%29.jpg,10
211,14568,https://upload.wikimedia.org/wikipedia/commons/4/4f/Edinburgh_Castle_%2822438887900%29.jpg,10
18,14375,https://upload.wikimedia.org/wikipedia/commons/0/00/Edinburgh_Castle_%2814790402902%29.jpg,10
942,15299,http://upload.wikimedia.org/wikipedia/commons/8/8b/Edinburgh_Castle_26_%281231366627%29.jpg,10
167,14524,https://upload.wikimedia.org/wikipedia/commons/b/bc/Edinburgh_Castle_%283583395354%29.jpg,10
819,15176,http://upload.wikimedia.org/wikipedia/commons/4/43/Edinburgh_Castle_06_%281231223413%29.jpg,10
133,14490,https://upload.wikimedia.org/wikipedia/commons/1/14/Edinburgh%2C_UK_-_panoramio_%28120%29.jpg,10
237,14594,https://upload.wikimedia.org/wikipedia/commons/7/75/Edinburgh_castle_3.jpg,10
894,15251,https://upload.wikimedia.org/wikipedia/commons/e/ea/Edinburgh_Castle_%288595677324%29.jpg,10
889,15246,https://upload.wikimedia.org/wikipedia/commons/b/b1/Edinburgh_getting_ready_for_the_festivals._%2814790415072%29.jpg,10
667,15024,https://upload.wikimedia.org/wikipedia/commons/8/86/Moat_area_of_Edinburgh_Castle_-_panoramio.jpg,10
446,14803,https://upload.wikimedia.org/wikipedia/commons/a/ad/Edinburgh_img_3121_%283658199958%29.jpg,10
585,14942,https://upload.wikimedia.org/wikipedia/commons/4/4c/Edinburgh_castle_%284793381386%29.jpg,10
87,14444,https://upload.wikimedia.org/wikipedia/commons/c/cd/Edinburgh_%284513606875%29.jpg,10
372,14729,https://upload.wikimedia.org/wikipedia/commons/f/f7/View_from_Edinburgh_Castle_-_panoramio_%288%29.jpg,10
309,14666,https://upload.wikimedia.org/wikipedia/commons/4/45/Edinburgh_Castle_%2812106813686%29.jpg,10
713,15070,https://upload.wikimedia.org/wikipedia/commons/3/33/Edinburgh_castle_from_National_Museum_of_Scotland_%2814059869758%29.jpg,10
555,14912,https://upload.wikimedia.org/wikipedia/commons/c/c9/Edinburgh_Castle_28_%281232233670%29.jpg,10
42,14399,https://upload.wikimedia.org/wikipedia/commons/1/14/View_of_Arthur%27s_Seat_from_Edinburgh_Castle.JPG,10
283,14640,https://upload.wikimedia.org/wikipedia/commons/1/13/Edinburgh_castle_%284792742699%29.jpg,10
51,14408,http://upload.wikimedia.org/wikipedia/commons/d/dc/Amazing_Grace_Gold_Record_%2815973263447%29.jpg,10
448,14805,https://upload.wikimedia.org/wikipedia/commons/e/e1/Edinburgh_Castle_-_View_from_the_south.jpg,10
488,14845,https://upload.wikimedia.org/wikipedia/commons/e/ef/Edinburgh_P1010105_%28160052899%29.jpg,10
361,14718,https://upload.wikimedia.org/wikipedia/commons/d/d9/Edinburgh_%28459901814%29.jpg,10
842,15199,https://upload.wikimedia.org/wikipedia/commons/d/d2/Edinburgh_Castle_%288595626454%29.jpg,10
534,14891,https://upload.wikimedia.org/wikipedia/commons/3/37/Edinburgh_Castle%2C_entrance_%2815673525024%29.jpg,10
210,14567,https://upload.wikimedia.org/wikipedia/commons/a/a3/Ch%C3%A2teau_%C3%89dimbourg_8.jpg,10
178,14535,https://upload.wikimedia.org/wikipedia/commons/d/d6/Edinburgh_Castle_%28459910541%29.jpg,10
131,14488,https://upload.wikimedia.org/wikipedia/commons/d/d6/Edinburgh_Castle_-_panoramio_%289%29.jpg,10
523,14880,https://upload.wikimedia.org/wikipedia/commons/e/e4/Edinburgh_Castle_from_Scott_Monument%2C_Aug_1986_%287162811075%29.jpg,10
934,15291,https://upload.wikimedia.org/wikipedia/commons/8/8f/Edinburgh_-_Northeast_from_Castle.jpg,10
697,15054,https://upload.wikimedia.org/wikipedia/commons/2/25/Edinburgh_Foodie_Festival%2C_summer%2C_2012_%287755743432%29.jpg,10
669,15026,https://upload.wikimedia.org/wikipedia/commons/9/9c/Edinburgh_castle%2C_Scotland_%2839383618134%29.jpg,10
675,15032,https://upload.wikimedia.org/wikipedia/commons/8/82/Edinburgh_Castle_-_panoramio_%283%29.jpg,10
733,15090,https://upload.wikimedia.org/wikipedia/commons/c/cb/Edinburgh_Castle_%2812046060775%29.jpg,10
847,15204,https://upload.wikimedia.org/wikipedia/commons/b/b6/Edinburgh_Castle_%283582584609%29.jpg,10
774,15131,https://upload.wikimedia.org/wikipedia/commons/3/33/Edinburgh_Castle_-_geograph.org.uk_-_885719.jpg,10
351,14708,https://upload.wikimedia.org/wikipedia/commons/f/fa/Edinburgh_Castle_%289860958965%29.jpg,10
827,15184,https://upload.wikimedia.org/wikipedia/commons/3/38/Edinburgh_Castle_%2824745043478%29.jpg,10
392,14749,https://upload.wikimedia.org/wikipedia/commons/f/fb/Edinburgh_Castle_%2824745011768%29.jpg,10
36,14393,https://upload.wikimedia.org/wikipedia/commons/e/e0/Edinburgh_Castle_%28408955740%29.jpg,10
620,14977,https://upload.wikimedia.org/wikipedia/commons/1/1a/Edinburgh_Castle_%283379688475%29.jpg,10
49,14406,https://upload.wikimedia.org/wikipedia/commons/3/31/National_Art_Gallery_and_Edinburgh_Castle_%288124140493%29.jpg,10
727,15084,https://upload.wikimedia.org/wikipedia/commons/d/d1/Edinburgh_Castle_%2837729371945%29.jpg,10
494,14851,http://upload.wikimedia.org/wikipedia/commons/7/76/Edinburgh_%288551368364%29.jpg,10
