,0,1,2
1030,58325,https://upload.wikimedia.org/wikipedia/commons/a/a5/%D0%9C%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0_%D0%B4%D0%BE%D0%BA%D1%83%D0%BC%D0%B5%D0%BD%D1%82%D0%B0%D0%BB%D0%B8%D1%81%D1%82%D0%B0_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%B0_%D0%97%D0%B3%D1%83%D1%80%D0%B8%D0%B4%D0%B8.JPG,56
608,57903,http://upload.wikimedia.org/wikipedia/commons/b/b9/%D0%9C%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0_%D1%85%D1%83%D0%B4%D0%BE%D0%B6%D0%BD%D0%B8%D0%BA%D0%B0_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D1%8F_%D0%9A%D1%83%D0%BF%D1%80%D0%B5%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0.JPG,56
906,58201,https://upload.wikimedia.org/wikipedia/commons/3/38/%D0%9C%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0_%D0%B0%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%B0_%D0%9F%D0%B5%D0%B9%D0%B2%D0%B5.JPG,56
531,57826,https://upload.wikimedia.org/wikipedia/commons/c/c5/2008-09_Moskau_Friedhof1.JPG,56
63,57358,https://upload.wikimedia.org/wikipedia/commons/a/af/%D0%9C%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0_%D0%B3%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB-%D0%BB%D0%B5%D0%B9%D1%82%D0%B5%D0%BD%D0%B0%D0%BD%D1%82%D0%B0_%D0%A0%D0%BE%D0%B4%D0%B8%D0%BE%D0%BD%D0%B0_%D0%9C%D0%BE%D1%80%D0%B3%D1%83%D0%BD%D0%BE%D0%B2%D0%B0.JPG,56
962,58257,http://upload.wikimedia.org/wikipedia/commons/a/a1/%D0%9C%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0_%D0%BD%D0%B0%D1%80%D0%BE%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE_%D0%B0%D1%80%D1%82%D0%B8%D1%81%D1%82%D0%B0_%D0%A0%D0%A1%D0%A4%D0%A1%D0%A0_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB%D0%B0_%D0%9B%D0%B5%D0%BD%D0%B8%D0%BD%D0%B0.JPG,56
148,57443,http://upload.wikimedia.org/wikipedia/commons/4/48/%D0%9C%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0_%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B3%D0%BE_%D0%B4%D0%B5%D1%8F%D1%82%D0%B5%D0%BB%D1%8F_%D0%9F%D0%BB%D0%B0%D1%82%D0%BE%D0%BD%D0%B0_%D0%9A%D0%B5%D1%80%D0%B6%D0%B5%D0%BD%D1%86%D0%B5%D0%B2%D0%B0.JPG,56
1052,58347,https://upload.wikimedia.org/wikipedia/commons/0/00/%D0%9C%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0_%D0%BA%D0%B8%D0%BD%D0%BE%D1%80%D0%B5%D0%B6%D0%B8%D1%81%D1%81%D1%91%D1%80%D0%B0_%D0%98%D0%B3%D0%BE%D1%80%D1%8F_%D0%A1%D0%B0%D0%B2%D1%87%D0%B5%D0%BD%D0%BA%D0%BE.JPG,56
163,57458,https://upload.wikimedia.org/wikipedia/commons/b/b5/%D0%9C%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0_%D0%BF%D0%B8%D1%81%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%B8%D1%86%D1%8B_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D1%8B_%D0%91%D1%80%D1%83%D1%88%D1%82%D0%B5%D0%B9%D0%BD.JPG,56
191,57486,http://upload.wikimedia.org/wikipedia/commons/b/b2/%D0%9C%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0_%D0%BD%D0%B0%D1%80%D0%BE%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE_%D0%B0%D1%80%D1%82%D0%B8%D1%81%D1%82%D0%B0_%D0%A0%D0%A1%D0%A4%D0%A1%D0%A0_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D1%8F_%D0%9E%D1%80%D0%BB%D0%BE%D0%B2%D0%B0.JPG,56
301,57596,https://upload.wikimedia.org/wikipedia/commons/3/3f/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B4%D0%B5%D0%B2%D0%B8%D1%87%D1%8C%D0%B5_%D0%BA%D0%BB%D0%B0%D0%B4%D0%B1%D0%B8%D1%89%D0%B5_%2819%29.JPG,56
137,57432,http://upload.wikimedia.org/wikipedia/commons/0/01/%D0%9F%D0%B0%D0%BC%D1%8F%D1%82%D0%BD%D0%B8%D0%BA_%D0%BD%D0%B0_%D0%BC%D0%BE%D0%B3%D0%B8%D0%BB%D0%B5_%D0%92%D1%8F%D1%87%D0%B5%D1%81%D0%BB%D0%B0%D0%B2%D0%B0_%D0%9C%D0%BE%D0%BB%D0%BE%D1%82%D0%BE%D0%B2%D0%B0_%D0%BD%D0%B0_%D0%9D%D0%BE%D0%B2%D0%BE%D0%B4%D0%B5%D0%B2%D0%B8%D1%87%D1%8C%D0%B5%D0%BC_%D0%BA%D0%BB%D0%B0%D0%B4%D0%B1%D0%B8%D1%89%D0%B5.jpg,56
368,57663,https://upload.wikimedia.org/wikipedia/commons/4/41/%D0%9C%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0_%D0%B4%D0%B8%D1%80%D0%B8%D0%B6%D1%91%D1%80%D0%B0_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%B0_%D0%9E%D1%80%D0%BB%D0%BE%D0%B2%D0%B0.JPG,56
693,57988,https://upload.wikimedia.org/wikipedia/commons/f/f2/%D0%9F%D0%BB%D0%B8%D1%82%D0%B0_%D0%BA%D0%BE%D0%BB%D1%83%D0%BC%D0%B1%D0%B0%D1%80%D0%B8%D1%8F_%D0%BF%D0%B8%D1%81%D0%B0%D1%82%D0%B5%D0%BB%D1%8F_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D1%8F_%D0%A8%D0%B5%D0%B1%D1%83%D0%B5%D0%B2%D0%B0.JPG,56
