,0,1,2
771,56645,https://upload.wikimedia.org/wikipedia/commons/9/93/Chapada_dos_Veadeiros-Cachoeira_dos_Couros-2.jpg,54
623,56497,https://upload.wikimedia.org/wikipedia/commons/2/29/Chapada_dos_Veadeiros_-_Cachoeira_Cariocas_por_Evelise_Rezzaghi.jpg,54
190,56064,http://upload.wikimedia.org/wikipedia/commons/8/8d/Waterfall-real.JPG,54
787,56661,https://upload.wikimedia.org/wikipedia/commons/4/40/Cachoeira_no_Rio_dos_Couros.jpg,54
76,55950,https://upload.wikimedia.org/wikipedia/commons/1/1b/Cataratas_dos_Couros_Chuva.jpg,54
668,56542,https://upload.wikimedia.org/wikipedia/commons/6/68/Chapada_dos_Veadeiros_-_po%C3%A7o_do_xam%C3%A3.jpg,54
414,56288,https://upload.wikimedia.org/wikipedia/commons/4/43/Jardim_de_Maitrea_Chapada_dos_veadeiros_GO_2.jpg,54
581,56455,https://upload.wikimedia.org/wikipedia/commons/e/ed/Salto_80m_Rio_Preto_Parque_Nacional_da_Chapada_dos_Veadeiros.jpg,54
19,55893,https://upload.wikimedia.org/wikipedia/commons/2/26/Jardim_de_Maytreia.jpg,54
442,56316,https://upload.wikimedia.org/wikipedia/commons/9/99/Salto_I_do_Rio_Preto.JPG,54
312,56186,https://upload.wikimedia.org/wikipedia/commons/7/7c/Chapada_Veadeiros_21.jpg,54
225,56099,https://upload.wikimedia.org/wikipedia/commons/e/e3/A_inflorescencia_da_Lessingianthus_bardanoides_%28Asteraceae%29%2C_duas_vistas.png,54
596,56470,https://upload.wikimedia.org/wikipedia/commons/9/96/Chapada_dos_Veadeiros-_GO-_BR_19.jpg,54
363,56237,https://upload.wikimedia.org/wikipedia/commons/3/32/Chapada_dos_Veadeiros-_GO-_BR_03.jpg,54
426,56300,https://upload.wikimedia.org/wikipedia/commons/e/e4/Chapada_dos_Veadeiros-_GO-_BR_21.jpg,54
113,55987,https://upload.wikimedia.org/wikipedia/commons/b/be/Canion_Veredas_GO.jpg,54
637,56511,https://upload.wikimedia.org/wikipedia/commons/0/0b/Quebra-foice.jpg,54
200,56074,https://upload.wikimedia.org/wikipedia/commons/4/43/Pared%C3%A3o_da_janela.jpg,54
55,55929,https://upload.wikimedia.org/wikipedia/commons/2/2c/FlorChapada15.jpg,54
325,56199,https://upload.wikimedia.org/wikipedia/commons/b/b0/Cachoeira_Raizama.JPG,54
526,56400,https://upload.wikimedia.org/wikipedia/commons/8/88/Chapada_Veadeiros_09.jpg,54
250,56124,https://upload.wikimedia.org/wikipedia/commons/9/9f/Rio_na_Chapada_dos_Veadeiros_-_Cavalcante_-_Goias.jpg,54
35,55909,https://upload.wikimedia.org/wikipedia/commons/a/a0/Volta_segredo2.jpg,54
