,0,1,2
639,59608,https://upload.wikimedia.org/wikipedia/commons/e/e6/Pakistan_Monument_Night_Light.jpg,58
139,59108,https://upload.wikimedia.org/wikipedia/commons/d/df/Pakistan_Monument_-_%40Ibneazhar_%2836%29.jpg,58
566,59535,https://upload.wikimedia.org/wikipedia/commons/8/80/Prayer_Hall_View.JPG,58
186,59155,https://upload.wikimedia.org/wikipedia/commons/7/75/Pakistan-Islamabad-Pakistan_Monument-%40ibneazhar_Sep_2016_%28162%29.jpg,58
381,59350,https://upload.wikimedia.org/wikipedia/commons/e/e8/Pakistan_Monument_curves.jpg,58
589,59558,https://upload.wikimedia.org/wikipedia/commons/e/e4/Pakistan_Monument_at_a_distance.JPG,58
549,59518,https://upload.wikimedia.org/wikipedia/commons/6/6d/Pakistan-Islamabad-Pakistan_Monument-%40ibneazhar_Sep_2016_%2882%29.jpg,58
612,59581,https://upload.wikimedia.org/wikipedia/commons/0/0b/Monument_Museum_7.jpg,58
215,59184,https://upload.wikimedia.org/wikipedia/commons/1/15/Pakistan-Monument_Isloo-_%40ibnazhar_Sep_2016_%28126%29.jpg,58
728,59697,https://upload.wikimedia.org/wikipedia/commons/d/db/Pakistan_Monument_zero_point_05.jpg,58
654,59623,https://upload.wikimedia.org/wikipedia/commons/9/93/Pakistan_Monument_Islamabad_at_night_07.jpg,58
530,59499,https://upload.wikimedia.org/wikipedia/commons/3/3f/Beautiful_islamabad.jpg,58
660,59629,https://upload.wikimedia.org/wikipedia/commons/e/e7/%40ibneAzhar-Pakistan_Monumnet-Islamabad_%2879%29.JPG,58
577,59546,https://upload.wikimedia.org/wikipedia/commons/9/98/Pakistan-Islamabad-Pakistan_Monument-%40ibneazhar_Sep_2016_%2837%29.jpg,58
575,59544,https://upload.wikimedia.org/wikipedia/commons/1/1a/Pakistan-Monument_Isloo-_%40ibnazhar_Sep_2016_%2829%29.jpg,58
646,59615,https://upload.wikimedia.org/wikipedia/commons/6/6d/Pakistan_monument_closeup.jpg,58
782,59751,https://upload.wikimedia.org/wikipedia/commons/d/dc/Monument_beauty.jpg,58
339,59308,https://upload.wikimedia.org/wikipedia/commons/1/15/Pakistan_Monument_by_ibneazhar_Sep_2016_%2830%29.jpg,58
245,59214,https://upload.wikimedia.org/wikipedia/commons/7/77/Pakistan_Monument_-_%40Ibneazhar_%2839%29.jpg,58
493,59462,https://upload.wikimedia.org/wikipedia/commons/6/66/Pkmnmnt5.JPG,58
623,59592,https://upload.wikimedia.org/wikipedia/commons/1/19/Side_Angle_View.JPG,58
483,59452,https://upload.wikimedia.org/wikipedia/commons/4/4d/Pakistan_Islamabad_monument_03.jpg,58
487,59456,https://upload.wikimedia.org/wikipedia/commons/b/b8/Pakistan-Monument_Isloo-_%40ibnazhar_Sep_2016_%28164%29.jpg,58
657,59626,https://upload.wikimedia.org/wikipedia/commons/0/09/Pakistan_Monument_by_ibneazhar_Sep_2016_%2892%29.jpg,58
631,59600,https://upload.wikimedia.org/wikipedia/commons/d/de/Pakistan-Monument_Isloo-_%40ibnazhar_Sep_2016_%2854%29.jpg,58
360,59329,https://upload.wikimedia.org/wikipedia/commons/0/01/Monument_of_Pakistan%2C_Islamabad-01.jpg,58
19,58988,https://upload.wikimedia.org/wikipedia/commons/0/0f/Pakistan_Islamabad_monument_02.jpg,58
312,59281,https://upload.wikimedia.org/wikipedia/commons/a/a3/Pakistan-Monument_Isloo-_%40ibnazhar_Sep_2016_%28133%29.jpg,58
478,59447,https://upload.wikimedia.org/wikipedia/commons/8/80/Pakistan_Monument_by_ibneazhar_Sep_2016_%28188%29.jpg,58
