,0,1,2
388,34380,https://upload.wikimedia.org/wikipedia/commons/d/de/%D0%9E%D1%85%D1%80%D0%B8%D0%B4_113.JPG,30
370,34362,https://upload.wikimedia.org/wikipedia/commons/8/84/Macedonia-02746_%2810904149786%29.jpg,30
586,34578,https://upload.wikimedia.org/wikipedia/commons/a/ae/Ohridsko_Ezero%2C_2013_%2810%29.JPG,30
90,34082,https://upload.wikimedia.org/wikipedia/commons/b/b3/Drim_in_lake_Ohrid.jpg,30
451,34443,https://upload.wikimedia.org/wikipedia/commons/9/97/Lake_Ohrid1.jpg,30
271,34263,https://upload.wikimedia.org/wikipedia/commons/6/62/Ohridsko_vo_2009_%287%29.JPG,30
514,34506,https://upload.wikimedia.org/wikipedia/commons/1/11/%D0%9B%D0%B5%D0%B1%D0%B5%D0%B4%D0%B8_%D0%B2%D0%BE_%D0%9E%D1%85%D1%80%D0%B8%D0%B4%D1%81%D0%BA%D0%BE_%D0%95%D0%B7%D0%B5%D1%80%D0%BE.jpg,30
425,34417,https://upload.wikimedia.org/wikipedia/commons/8/8b/%D0%A1%D1%82%D1%80%D1%83%D0%B3%D0%B0_%D0%B8_%D0%95%D0%B7%D0%B5%D1%80%D0%BE%D1%82%D0%BE.jpg,30
562,34554,https://upload.wikimedia.org/wikipedia/commons/f/f7/Ohrid_lake_VII.jpg,30
601,34593,https://upload.wikimedia.org/wikipedia/commons/6/65/Restaurant_on_Ochrid_lake_Pogradec_Albania_2018.2.jpg,30
635,34627,https://upload.wikimedia.org/wikipedia/commons/b/bd/%D0%89%D1%83%D0%B1%D0%B0%D0%BD%D0%B8%D1%88%D1%82%D0%B0_20.JPG,30
555,34547,https://upload.wikimedia.org/wikipedia/commons/0/03/Lake_Ohrid77.jpg,30
627,34619,https://upload.wikimedia.org/wikipedia/commons/8/80/%D0%9E%D1%85%D1%80%D0%B8%D0%B4_116.JPG,30
622,34614,http://upload.wikimedia.org/wikipedia/commons/b/ba/Ohridsko_Ezero_Ohrid_i_Sv_Naum_%2821%29.JPG,30
436,34428,https://upload.wikimedia.org/wikipedia/commons/4/4f/Sunset_on_Ohrid_Lake%2C_Macedonia_%287811766292%29.jpg,30
606,34598,http://upload.wikimedia.org/wikipedia/commons/c/c6/Ohridsko_Ezero_%288%29.JPG,30
70,34062,https://upload.wikimedia.org/wikipedia/commons/9/9a/Ohridsko_vo_2009_%2820%29.JPG,30
532,34524,https://upload.wikimedia.org/wikipedia/commons/f/f9/Lake_Ohrid_in_Struga.JPG,30
525,34517,https://upload.wikimedia.org/wikipedia/commons/0/02/Ohrid_-_waterfront_-_P1100875.JPG,30
616,34608,http://upload.wikimedia.org/wikipedia/commons/0/0e/Ohridsko_Ezero_Ohrid_i_Sv_Naum_%2823%29.JPG,30
475,34467,https://upload.wikimedia.org/wikipedia/commons/b/b7/Sv%2CGjorgji_--_Ohridsko_1.jpg,30
623,34615,https://upload.wikimedia.org/wikipedia/commons/d/d8/Ohrid_Lake_%2C_37.JPG,30
607,34599,https://upload.wikimedia.org/wikipedia/commons/5/5c/Lake_Ohrid_04.jpg,30
163,34155,https://upload.wikimedia.org/wikipedia/commons/4/46/Ohridsko_vo_2010_%2813%29.JPG,30
243,34235,https://upload.wikimedia.org/wikipedia/commons/5/54/Ohrid_011_%2828763173760%29.jpg,30
